Ticket_ID,Application_ID,Issue_Type,Resolution_Time_Hours,Escalation_Level
TCK00004889,APP0044711,Other,16,Tier 1
TCK00004890,APP0044712,Status Inquiry,14,Tier 1
TCK00004891,APP0044725,Upload,9,Tier 1
TCK00004892,APP0044729,Upload,11,Tier 1
TCK00004893,APP0044750,Upload,12,Tier 1
TCK00004894,APP0044752,Login,7,Tier 1
TCK00004895,APP0044783,Login,19,Tier 1
TCK00004896,APP0044795,Upload,22,Tier 1
TCK00004897,APP0044805,Status Inquiry,11,Tier 1
TCK00004898,APP0044811,Other,22,Tier 3
TCK00004899,APP0044829,Other,15,Tier 2
TCK00004900,APP0044830,Login,31,Tier 1
TCK00004901,APP0044831,Status Inquiry,13,Tier 1
TCK00004902,APP0044857,Upload,18,Tier 1
TCK00004903,APP0044862,Status Inquiry,20,Tier 2
TCK00004904,APP0044863,Login,23,Tier 1
TCK00004905,APP0044866,Upload,28,Tier 1
TCK00004906,APP0044867,Login,19,Tier 1
TCK00004907,APP0044897,Upload,37,Tier 1
TCK00004908,APP0044910,Status Inquiry,15,Tier 3
TCK00004909,APP0044913,Status Inquiry,16,Tier 2
TCK00004910,APP0044924,Upload,34,Tier 1
TCK00004911,APP0044943,Upload,17,Tier 1
TCK00004912,APP0044958,Login,16,Tier 1
TCK00004913,APP0044963,Other,22,Tier 1
TCK00004914,APP0044981,Other,10,Tier 1
TCK00004915,APP0044985,Status Inquiry,27,Tier 1
TCK00004916,APP0044986,Upload,11,Tier 1
TCK00004917,APP0044996,Login,6,Tier 1
TCK00004918,APP0045001,Upload,10,Tier 2
TCK00004919,APP0045009,Status Inquiry,20,Tier 2
TCK00004920,APP0045011,Login,25,Tier 1
TCK00004921,APP0045015,Login,23,Tier 1
TCK00004922,APP0045022,Upload,26,Tier 1
TCK00004923,APP0045030,Status Inquiry,16,Tier 1
TCK00004924,APP0045037,Status Inquiry,13,Tier 1
TCK00004925,APP0045074,Status Inquiry,25,Tier 1
TCK00004926,APP0045084,Upload,5,Tier 2
TCK00004927,APP0045085,Status Inquiry,19,Tier 2
TCK00004928,APP0045093,Status Inquiry,15,Tier 1
TCK00004929,APP0045111,Upload,19,Tier 2
TCK00004930,APP0045116,Upload,1,Tier 1
TCK00004931,APP0045118,Status Inquiry,9,Tier 1
TCK00004932,APP0045133,Upload,17,Tier 1
TCK00004933,APP0045136,Status Inquiry,18,Tier 2
TCK00004934,APP0045139,Login,1,Tier 1
TCK00004935,APP0045154,Status Inquiry,22,Tier 2
TCK00004936,APP0045158,Upload,21,Tier 1
TCK00004937,APP0045167,Upload,17,Tier 1
TCK00004938,APP0045173,Status Inquiry,12,Tier 1
TCK00004939,APP0045174,Login,13,Tier 2
TCK00004940,APP0045178,Status Inquiry,34,Tier 3
TCK00004941,APP0045182,Other,17,Tier 2
TCK00004942,APP0045196,Status Inquiry,18,Tier 1
TCK00004943,APP0045198,Status Inquiry,30,Tier 1
TCK00004944,APP0045201,Upload,22,Tier 1
TCK00004945,APP0045218,Status Inquiry,18,Tier 1
TCK00004946,APP0045235,Other,4,Tier 3
TCK00004947,APP0045242,Upload,23,Tier 2
TCK00004948,APP0045259,Upload,7,Tier 1
TCK00004949,APP0045275,Other,11,Tier 1
TCK00004950,APP0045282,Upload,23,Tier 2
TCK00004951,APP0045299,Status Inquiry,16,Tier 1
TCK00004952,APP0045308,Login,12,Tier 1
TCK00004953,APP0045309,Status Inquiry,21,Tier 1
TCK00004954,APP0045325,Upload,29,Tier 3
TCK00004955,APP0045330,Login,23,Tier 1
TCK00004956,APP0045342,Upload,19,Tier 2
TCK00004957,APP0045362,Upload,15,Tier 1
TCK00004958,APP0045366,Login,23,Tier 2
TCK00004959,APP0045374,Status Inquiry,24,Tier 1
TCK00004960,APP0045381,Status Inquiry,7,Tier 2
TCK00004961,APP0045383,Status Inquiry,26,Tier 2
TCK00004962,APP0045385,Status Inquiry,1,Tier 2
TCK00004963,APP0045397,Status Inquiry,25,Tier 1
TCK00004964,APP0045430,Upload,13,Tier 2
TCK00004965,APP0045432,Status Inquiry,13,Tier 2
TCK00004966,APP0045446,Login,27,Tier 1
TCK00004967,APP0045449,Upload,25,Tier 1
TCK00004968,APP0045452,Other,19,Tier 1
TCK00004969,APP0045455,Upload,14,Tier 2
TCK00004970,APP0045469,Upload,15,Tier 1
TCK00004971,APP0045475,Login,27,Tier 1
TCK00004972,APP0045479,Login,11,Tier 1
TCK00004973,APP0045481,Upload,6,Tier 1
TCK00004974,APP0045486,Status Inquiry,17,Tier 1
TCK00004975,APP0045500,Status Inquiry,19,Tier 1
TCK00004976,APP0045505,Login,16,Tier 1
TCK00004977,APP0045510,Status Inquiry,4,Tier 2
TCK00004978,APP0045518,Login,24,Tier 1
TCK00004979,APP0045525,Upload,9,Tier 1
TCK00004980,APP0045531,Status Inquiry,12,Tier 1
TCK00004981,APP0045536,Other,25,Tier 2
TCK00004982,APP0045537,Login,18,Tier 1
TCK00004983,APP0045541,Login,9,Tier 1
TCK00004984,APP0045543,Status Inquiry,22,Tier 2
TCK00004985,APP0045562,Upload,17,Tier 1
TCK00004986,APP0045570,Status Inquiry,25,Tier 1
TCK00004987,APP0045571,Login,24,Tier 1
TCK00004988,APP0045577,Login,36,Tier 2
TCK00004989,APP0045586,Status Inquiry,23,Tier 1
TCK00004990,APP0045606,Other,28,Tier 2
TCK00004991,APP0045610,Login,17,Tier 1
TCK00004992,APP0045629,Login,18,Tier 1
TCK00004993,APP0045637,Login,13,Tier 1
TCK00004994,APP0045650,Upload,18,Tier 2
TCK00004995,APP0045652,Login,18,Tier 1
TCK00004996,APP0045661,Upload,21,Tier 1
TCK00004997,APP0045663,Upload,1,Tier 1
TCK00004998,APP0045673,Status Inquiry,21,Tier 1
TCK00004999,APP0045683,Status Inquiry,11,Tier 1
TCK00005000,APP0045688,Upload,29,Tier 1
TCK00005001,APP0045695,Upload,9,Tier 1
TCK00005002,APP0045699,Login,15,Tier 2
TCK00005003,APP0045717,Login,10,Tier 1
TCK00005004,APP0045719,Upload,23,Tier 1
TCK00005005,APP0045722,Upload,11,Tier 1
TCK00005006,APP0045736,Status Inquiry,9,Tier 1
TCK00005007,APP0045749,Status Inquiry,11,Tier 2
TCK00005008,APP0045767,Upload,19,Tier 1
TCK00005009,APP0045773,Login,17,Tier 1
TCK00005010,APP0045776,Upload,8,Tier 1
TCK00005011,APP0045789,Status Inquiry,1,Tier 2
TCK00005012,APP0045798,Status Inquiry,21,Tier 1
TCK00005013,APP0045803,Login,22,Tier 1
TCK00005014,APP0045811,Upload,7,Tier 1
TCK00005015,APP0045816,Login,15,Tier 1
TCK00005016,APP0045817,Login,18,Tier 1
TCK00005017,APP0045818,Status Inquiry,10,Tier 1
TCK00005018,APP0045821,Login,14,Tier 2
TCK00005019,APP0045822,Status Inquiry,1,Tier 1
TCK00005020,APP0045826,Login,8,Tier 2
TCK00005021,APP0045829,Status Inquiry,16,Tier 1
TCK00005022,APP0045831,Upload,10,Tier 1
TCK00005023,APP0045837,Status Inquiry,22,Tier 2
TCK00005024,APP0045838,Login,21,Tier 3
TCK00005025,APP0045843,Upload,16,Tier 2
TCK00005026,APP0045859,Upload,19,Tier 1
TCK00005027,APP0045881,Other,23,Tier 2
TCK00005028,APP0045883,Upload,15,Tier 2
TCK00005029,APP0045901,Status Inquiry,24,Tier 2
TCK00005030,APP0045908,Upload,18,Tier 2
TCK00005031,APP0045956,Login,23,Tier 2
TCK00005032,APP0045957,Upload,7,Tier 2
TCK00005033,APP0045960,Status Inquiry,8,Tier 1
TCK00005034,APP0045968,Status Inquiry,17,Tier 3
TCK00005035,APP0045970,Status Inquiry,8,Tier 1
TCK00005036,APP0045973,Upload,20,Tier 1
TCK00005037,APP0045980,Status Inquiry,16,Tier 1
TCK00005038,APP0045983,Upload,16,Tier 1
TCK00005039,APP0045994,Status Inquiry,31,Tier 2
TCK00005040,APP0046002,Upload,1,Tier 1
TCK00005041,APP0046005,Other,25,Tier 1
TCK00005042,APP0046010,Status Inquiry,19,Tier 1
TCK00005043,APP0046032,Status Inquiry,29,Tier 1
TCK00005044,APP0046037,Status Inquiry,10,Tier 1
TCK00005045,APP0046054,Other,7,Tier 1
TCK00005046,APP0046061,Other,12,Tier 2
TCK00005047,APP0046062,Login,11,Tier 1
TCK00005048,APP0046072,Status Inquiry,24,Tier 2
TCK00005049,APP0046080,Login,13,Tier 1
TCK00005050,APP0046088,Login,17,Tier 1
TCK00005051,APP0046101,Upload,17,Tier 2
TCK00005052,APP0046107,Upload,18,Tier 2
TCK00005053,APP0046124,Other,17,Tier 1
TCK00005054,APP0046142,Login,12,Tier 1
TCK00005055,APP0046147,Upload,16,Tier 1
TCK00005056,APP0046155,Status Inquiry,25,Tier 1
TCK00005057,APP0046163,Other,21,Tier 1
TCK00005058,APP0046170,Login,14,Tier 1
TCK00005059,APP0046207,Status Inquiry,19,Tier 3
TCK00005060,APP0046225,Status Inquiry,24,Tier 1
TCK00005061,APP0046231,Other,1,Tier 2
TCK00005062,APP0046233,Status Inquiry,11,Tier 1
TCK00005063,APP0046238,Login,17,Tier 2
TCK00005064,APP0046239,Status Inquiry,15,Tier 1
TCK00005065,APP0046262,Upload,25,Tier 3
TCK00005066,APP0046265,Status Inquiry,17,Tier 2
TCK00005067,APP0046269,Status Inquiry,15,Tier 1
TCK00005068,APP0046270,Other,3,Tier 1
TCK00005069,APP0046272,Other,32,Tier 1
TCK00005070,APP0046288,Upload,22,Tier 1
TCK00005071,APP0046290,Status Inquiry,4,Tier 1
TCK00005072,APP0046291,Status Inquiry,12,Tier 1
TCK00005073,APP0046298,Upload,8,Tier 3
TCK00005074,APP0046305,Login,29,Tier 2
TCK00005075,APP0046306,Login,16,Tier 3
TCK00005076,APP0046314,Other,18,Tier 1
TCK00005077,APP0046324,Login,10,Tier 1
TCK00005078,APP0046331,Upload,1,Tier 1
TCK00005079,APP0046333,Status Inquiry,18,Tier 1
TCK00005080,APP0046336,Other,12,Tier 1
TCK00005081,APP0046340,Upload,15,Tier 3
TCK00005082,APP0046343,Login,11,Tier 1
TCK00005083,APP0046366,Status Inquiry,13,Tier 3
TCK00005084,APP0046389,Status Inquiry,10,Tier 3
TCK00005085,APP0046395,Login,17,Tier 3
TCK00005086,APP0046401,Upload,17,Tier 2
TCK00005087,APP0046402,Upload,26,Tier 1
TCK00005088,APP0046420,Upload,22,Tier 1
TCK00005089,APP0046423,Other,13,Tier 1
TCK00005090,APP0046424,Upload,10,Tier 1
TCK00005091,APP0046426,Other,35,Tier 1
TCK00005092,APP0046441,Upload,16,Tier 1
TCK00005093,APP0046442,Upload,32,Tier 1
TCK00005094,APP0046447,Upload,39,Tier 1
TCK00005095,APP0046465,Status Inquiry,20,Tier 2
TCK00005096,APP0046466,Upload,6,Tier 1
TCK00005097,APP0046471,Upload,1,Tier 2
TCK00005098,APP0046472,Other,17,Tier 1
TCK00005099,APP0046478,Upload,22,Tier 2
TCK00005100,APP0046480,Upload,5,Tier 1
TCK00005101,APP0046482,Upload,4,Tier 1
TCK00005102,APP0046499,Upload,16,Tier 2
TCK00005103,APP0046505,Upload,11,Tier 1
TCK00005104,APP0046506,Upload,22,Tier 3
TCK00005105,APP0046510,Status Inquiry,12,Tier 1
TCK00005106,APP0046528,Login,21,Tier 2
TCK00005107,APP0046536,Upload,19,Tier 1
TCK00005108,APP0046538,Other,22,Tier 1
TCK00005109,APP0046544,Login,20,Tier 1
TCK00005110,APP0046551,Login,19,Tier 1
TCK00005111,APP0046563,Status Inquiry,20,Tier 2
TCK00005112,APP0046576,Upload,14,Tier 1
TCK00005113,APP0046590,Login,16,Tier 1
TCK00005114,APP0046591,Login,4,Tier 2
TCK00005115,APP0046594,Status Inquiry,31,Tier 2
TCK00005116,APP0046603,Upload,21,Tier 2
TCK00005117,APP0046612,Status Inquiry,14,Tier 3
TCK00005118,APP0046637,Status Inquiry,1,Tier 1
TCK00005119,APP0046638,Status Inquiry,11,Tier 1
TCK00005120,APP0046652,Status Inquiry,17,Tier 3
TCK00005121,APP0046657,Status Inquiry,31,Tier 2
TCK00005122,APP0046662,Login,22,Tier 1
TCK00005123,APP0046675,Status Inquiry,19,Tier 1
TCK00005124,APP0046678,Login,22,Tier 1
TCK00005125,APP0046679,Status Inquiry,32,Tier 2
TCK00005126,APP0046681,Other,3,Tier 1
TCK00005127,APP0046684,Upload,18,Tier 1
TCK00005128,APP0046695,Status Inquiry,23,Tier 1
TCK00005129,APP0046697,Login,35,Tier 2
TCK00005130,APP0046706,Login,29,Tier 1
TCK00005131,APP0046712,Status Inquiry,9,Tier 2
TCK00005132,APP0046714,Upload,25,Tier 1
TCK00005133,APP0046716,Upload,21,Tier 1
TCK00005134,APP0046725,Upload,16,Tier 1
TCK00005135,APP0046730,Other,1,Tier 2
TCK00005136,APP0046732,Upload,22,Tier 1
TCK00005137,APP0046733,Status Inquiry,15,Tier 1
TCK00005138,APP0046741,Login,24,Tier 2
TCK00005139,APP0046742,Status Inquiry,7,Tier 1
TCK00005140,APP0046745,Status Inquiry,9,Tier 1
TCK00005141,APP0046750,Status Inquiry,24,Tier 2
TCK00005142,APP0046752,Login,2,Tier 1
TCK00005143,APP0046780,Login,18,Tier 2
TCK00005144,APP0046785,Upload,17,Tier 2
TCK00005145,APP0046798,Upload,14,Tier 1
TCK00005146,APP0046806,Upload,23,Tier 3
TCK00005147,APP0046815,Login,32,Tier 1
TCK00005148,APP0046833,Status Inquiry,15,Tier 2
TCK00005149,APP0046839,Status Inquiry,16,Tier 1
TCK00005150,APP0046840,Login,17,Tier 2
TCK00005151,APP0046856,Login,19,Tier 1
TCK00005152,APP0046864,Upload,21,Tier 1
TCK00005153,APP0046887,Upload,25,Tier 2
TCK00005154,APP0046890,Upload,21,Tier 1
TCK00005155,APP0046896,Status Inquiry,21,Tier 1
TCK00005156,APP0046898,Upload,15,Tier 1
TCK00005157,APP0046926,Login,34,Tier 3
TCK00005158,APP0046943,Login,13,Tier 2
TCK00005159,APP0046945,Status Inquiry,11,Tier 1
TCK00005160,APP0046948,Status Inquiry,15,Tier 1
TCK00005161,APP0046966,Login,12,Tier 1
TCK00005162,APP0046968,Status Inquiry,6,Tier 1
TCK00005163,APP0046969,Upload,21,Tier 1
TCK00005164,APP0046971,Status Inquiry,10,Tier 2
TCK00005165,APP0046973,Upload,35,Tier 1
TCK00005166,APP0046995,Login,10,Tier 1
TCK00005167,APP0046997,Status Inquiry,14,Tier 1
TCK00005168,APP0047012,Upload,4,Tier 2
TCK00005169,APP0047025,Other,30,Tier 1
TCK00005170,APP0047057,Status Inquiry,11,Tier 1
TCK00005171,APP0047063,Upload,5,Tier 1
TCK00005172,APP0047073,Login,18,Tier 2
TCK00005173,APP0047075,Login,7,Tier 2
TCK00005174,APP0047083,Upload,19,Tier 1
TCK00005175,APP0047092,Upload,16,Tier 1
TCK00005176,APP0047117,Status Inquiry,22,Tier 1
TCK00005177,APP0047134,Other,32,Tier 1
TCK00005178,APP0047152,Status Inquiry,23,Tier 1
TCK00005179,APP0047158,Other,10,Tier 1
TCK00005180,APP0047166,Login,1,Tier 3
TCK00005181,APP0047169,Upload,34,Tier 1
TCK00005182,APP0047170,Login,22,Tier 1
TCK00005183,APP0047171,Upload,11,Tier 3
TCK00005184,APP0047174,Status Inquiry,18,Tier 2
TCK00005185,APP0047199,Upload,20,Tier 2
TCK00005186,APP0047210,Status Inquiry,8,Tier 3
TCK00005187,APP0047211,Other,22,Tier 1
TCK00005188,APP0047212,Upload,25,Tier 1
TCK00005189,APP0047226,Login,19,Tier 1
TCK00005190,APP0047233,Status Inquiry,20,Tier 1
TCK00005191,APP0047237,Other,12,Tier 1
TCK00005192,APP0047243,Upload,18,Tier 1
TCK00005193,APP0047245,Upload,2,Tier 1
TCK00005194,APP0047255,Upload,14,Tier 2
TCK00005195,APP0047283,Login,42,Tier 1
TCK00005196,APP0047288,Status Inquiry,15,Tier 1
TCK00005197,APP0047289,Login,15,Tier 1
TCK00005198,APP0047293,Status Inquiry,14,Tier 1
TCK00005199,APP0047304,Login,24,Tier 1
TCK00005200,APP0047314,Upload,21,Tier 2
TCK00005201,APP0047319,Status Inquiry,27,Tier 1
TCK00005202,APP0047332,Login,13,Tier 1
TCK00005203,APP0047340,Status Inquiry,14,Tier 2
TCK00005204,APP0047342,Status Inquiry,19,Tier 1
TCK00005205,APP0047349,Upload,14,Tier 1
TCK00005206,APP0047372,Status Inquiry,10,Tier 1
TCK00005207,APP0047382,Login,11,Tier 1
TCK00005208,APP0047386,Upload,13,Tier 1
TCK00005209,APP0047417,Upload,34,Tier 1
TCK00005210,APP0047419,Login,12,Tier 1
TCK00005211,APP0047421,Upload,34,Tier 3
TCK00005212,APP0047429,Status Inquiry,14,Tier 1
TCK00005213,APP0047438,Status Inquiry,5,Tier 1
TCK00005214,APP0047449,Login,23,Tier 1
TCK00005215,APP0047450,Status Inquiry,22,Tier 1
TCK00005216,APP0047477,Upload,32,Tier 1
TCK00005217,APP0047494,Upload,10,Tier 2
TCK00005218,APP0047504,Login,32,Tier 2
TCK00005219,APP0047518,Login,1,Tier 2
TCK00005220,APP0047526,Other,2,Tier 1
TCK00005221,APP0047527,Other,24,Tier 2
TCK00005222,APP0047541,Upload,31,Tier 1
TCK00005223,APP0047549,Login,25,Tier 1
TCK00005224,APP0047552,Status Inquiry,8,Tier 1
TCK00005225,APP0047553,Other,22,Tier 2
TCK00005226,APP0047556,Upload,29,Tier 2
TCK00005227,APP0047558,Login,30,Tier 1
TCK00005228,APP0047560,Other,27,Tier 1
TCK00005229,APP0047565,Login,30,Tier 1
TCK00005230,APP0047574,Status Inquiry,21,Tier 2
TCK00005231,APP0047581,Login,10,Tier 1
TCK00005232,APP0047597,Other,28,Tier 2
TCK00005233,APP0047617,Status Inquiry,27,Tier 2
TCK00005234,APP0047624,Login,26,Tier 1
TCK00005235,APP0047626,Upload,1,Tier 1
TCK00005236,APP0047627,Other,11,Tier 1
TCK00005237,APP0047652,Status Inquiry,30,Tier 1
TCK00005238,APP0047662,Status Inquiry,12,Tier 1
TCK00005239,APP0047665,Upload,30,Tier 1
TCK00005240,APP0047672,Upload,8,Tier 1
TCK00005241,APP0047679,Login,23,Tier 1
TCK00005242,APP0047689,Status Inquiry,1,Tier 1
TCK00005243,APP0047714,Upload,25,Tier 2
TCK00005244,APP0047724,Status Inquiry,20,Tier 1
TCK00005245,APP0047736,Login,11,Tier 1
TCK00005246,APP0047737,Login,15,Tier 1
TCK00005247,APP0047750,Upload,17,Tier 2
TCK00005248,APP0047751,Status Inquiry,11,Tier 1
TCK00005249,APP0047753,Status Inquiry,12,Tier 3
TCK00005250,APP0047767,Status Inquiry,32,Tier 1
TCK00005251,APP0047778,Upload,22,Tier 2
TCK00005252,APP0047788,Status Inquiry,16,Tier 2
TCK00005253,APP0047791,Upload,27,Tier 1
TCK00005254,APP0047793,Upload,22,Tier 1
TCK00005255,APP0047802,Status Inquiry,6,Tier 2
TCK00005256,APP0047805,Login,6,Tier 1
TCK00005257,APP0047807,Status Inquiry,21,Tier 1
TCK00005258,APP0047810,Login,9,Tier 2
TCK00005259,APP0047813,Login,21,Tier 1
TCK00005260,APP0047830,Login,14,Tier 1
TCK00005261,APP0047834,Status Inquiry,9,Tier 3
TCK00005262,APP0047835,Upload,13,Tier 1
TCK00005263,APP0047836,Upload,1,Tier 1
TCK00005264,APP0047841,Login,29,Tier 1
TCK00005265,APP0047842,Status Inquiry,20,Tier 2
TCK00005266,APP0047843,Upload,17,Tier 3
TCK00005267,APP0047844,Login,34,Tier 1
TCK00005268,APP0047853,Upload,21,Tier 1
TCK00005269,APP0047856,Upload,5,Tier 1
TCK00005270,APP0047868,Login,25,Tier 1
TCK00005271,APP0047881,Upload,25,Tier 1
TCK00005272,APP0047900,Other,16,Tier 2
TCK00005273,APP0047907,Login,32,Tier 1
TCK00005274,APP0047910,Upload,14,Tier 2
TCK00005275,APP0047915,Login,16,Tier 2
TCK00005276,APP0047920,Status Inquiry,23,Tier 1
TCK00005277,APP0047925,Login,17,Tier 2
TCK00005278,APP0047926,Status Inquiry,8,Tier 1
TCK00005279,APP0047927,Upload,15,Tier 1
TCK00005280,APP0047928,Upload,16,Tier 2
TCK00005281,APP0047938,Upload,31,Tier 1
TCK00005282,APP0047955,Status Inquiry,17,Tier 1
TCK00005283,APP0047959,Upload,4,Tier 2
TCK00005284,APP0047960,Login,13,Tier 1
TCK00005285,APP0047966,Upload,13,Tier 1
TCK00005286,APP0047980,Login,18,Tier 1
TCK00005287,APP0047984,Login,9,Tier 1
TCK00005288,APP0047987,Status Inquiry,9,Tier 1
TCK00005289,APP0048003,Login,22,Tier 1
TCK00005290,APP0048005,Upload,10,Tier 2
TCK00005291,APP0048024,Upload,27,Tier 1
TCK00005292,APP0048026,Status Inquiry,18,Tier 1
TCK00005293,APP0048044,Upload,16,Tier 1
TCK00005294,APP0048045,Status Inquiry,15,Tier 2
TCK00005295,APP0048047,Login,20,Tier 1
TCK00005296,APP0048054,Upload,20,Tier 2
TCK00005297,APP0048055,Status Inquiry,9,Tier 1
TCK00005298,APP0048066,Upload,27,Tier 1
TCK00005299,APP0048079,Login,14,Tier 1
TCK00005300,APP0048080,Upload,23,Tier 2
TCK00005301,APP0048081,Upload,17,Tier 3
TCK00005302,APP0048083,Login,33,Tier 3
TCK00005303,APP0048086,Upload,17,Tier 2
TCK00005304,APP0048087,Login,11,Tier 1
TCK00005305,APP0048091,Login,18,Tier 2
TCK00005306,APP0048101,Status Inquiry,26,Tier 1
TCK00005307,APP0048112,Status Inquiry,16,Tier 2
TCK00005308,APP0048122,Upload,4,Tier 1
TCK00005309,APP0048125,Status Inquiry,18,Tier 1
TCK00005310,APP0048136,Login,13,Tier 1
TCK00005311,APP0048142,Login,29,Tier 2
TCK00005312,APP0048144,Login,21,Tier 1
TCK00005313,APP0048147,Login,18,Tier 1
TCK00005314,APP0048151,Login,28,Tier 1
TCK00005315,APP0048159,Upload,17,Tier 1
TCK00005316,APP0048162,Login,2,Tier 2
TCK00005317,APP0048163,Status Inquiry,15,Tier 3
TCK00005318,APP0048169,Status Inquiry,13,Tier 1
TCK00005319,APP0048170,Status Inquiry,20,Tier 1
TCK00005320,APP0048172,Status Inquiry,8,Tier 1
TCK00005321,APP0048185,Login,16,Tier 1
TCK00005322,APP0048187,Status Inquiry,18,Tier 1
TCK00005323,APP0048189,Other,13,Tier 2
TCK00005324,APP0048216,Upload,10,Tier 1
TCK00005325,APP0048241,Other,25,Tier 2
TCK00005326,APP0048253,Login,8,Tier 1
TCK00005327,APP0048260,Upload,28,Tier 1
TCK00005328,APP0048280,Login,23,Tier 2
TCK00005329,APP0048298,Other,20,Tier 1
TCK00005330,APP0048324,Login,13,Tier 2
TCK00005331,APP0048335,Status Inquiry,17,Tier 1
TCK00005332,APP0048342,Login,17,Tier 1
TCK00005333,APP0048346,Upload,11,Tier 1
TCK00005334,APP0048347,Login,12,Tier 2
TCK00005335,APP0048349,Upload,20,Tier 1
TCK00005336,APP0048351,Login,11,Tier 1
TCK00005337,APP0048374,Login,19,Tier 2
TCK00005338,APP0048376,Status Inquiry,12,Tier 1
TCK00005339,APP0048378,Status Inquiry,9,Tier 1
TCK00005340,APP0048416,Upload,23,Tier 2
TCK00005341,APP0048446,Upload,13,Tier 1
TCK00005342,APP0048453,Upload,10,Tier 1
TCK00005343,APP0048459,Status Inquiry,13,Tier 2
TCK00005344,APP0048467,Upload,22,Tier 1
TCK00005345,APP0048470,Upload,11,Tier 1
TCK00005346,APP0048475,Upload,15,Tier 1
TCK00005347,APP0048481,Upload,5,Tier 1
TCK00005348,APP0048482,Status Inquiry,18,Tier 2
TCK00005349,APP0048493,Upload,16,Tier 1
TCK00005350,APP0048495,Status Inquiry,8,Tier 1
TCK00005351,APP0048511,Other,21,Tier 2
TCK00005352,APP0048531,Status Inquiry,22,Tier 1
TCK00005353,APP0048545,Status Inquiry,24,Tier 1
TCK00005354,APP0048565,Login,12,Tier 1
TCK00005355,APP0048567,Other,8,Tier 1
TCK00005356,APP0048569,Upload,28,Tier 1
TCK00005357,APP0048573,Login,2,Tier 2
TCK00005358,APP0048584,Other,18,Tier 1
TCK00005359,APP0048588,Upload,18,Tier 2
TCK00005360,APP0048589,Other,20,Tier 2
TCK00005361,APP0048598,Upload,18,Tier 1
TCK00005362,APP0048606,Login,19,Tier 1
TCK00005363,APP0048624,Upload,15,Tier 2
TCK00005364,APP0048642,Upload,20,Tier 2
TCK00005365,APP0048663,Login,16,Tier 3
TCK00005366,APP0048670,Other,20,Tier 1
TCK00005367,APP0048695,Upload,38,Tier 1
TCK00005368,APP0048710,Login,7,Tier 1
TCK00005369,APP0048716,Upload,1,Tier 1
TCK00005370,APP0048728,Upload,20,Tier 1
TCK00005371,APP0048730,Login,36,Tier 1
TCK00005372,APP0048733,Status Inquiry,10,Tier 2
TCK00005373,APP0048734,Login,28,Tier 1
TCK00005374,APP0048763,Upload,19,Tier 1
TCK00005375,APP0048765,Status Inquiry,22,Tier 1
TCK00005376,APP0048771,Login,14,Tier 1
TCK00005377,APP0048773,Upload,30,Tier 1
TCK00005378,APP0048777,Upload,17,Tier 2
TCK00005379,APP0048780,Upload,30,Tier 1
TCK00005380,APP0048781,Upload,38,Tier 1
TCK00005381,APP0048793,Status Inquiry,36,Tier 1
TCK00005382,APP0048797,Other,27,Tier 1
TCK00005383,APP0048801,Upload,3,Tier 1
TCK00005384,APP0048806,Upload,20,Tier 3
TCK00005385,APP0048808,Status Inquiry,25,Tier 1
TCK00005386,APP0048826,Upload,16,Tier 1
TCK00005387,APP0048830,Status Inquiry,15,Tier 1
TCK00005388,APP0048831,Login,11,Tier 1
TCK00005389,APP0048836,Login,38,Tier 1
TCK00005390,APP0048839,Other,22,Tier 1
TCK00005391,APP0048863,Upload,16,Tier 2
TCK00005392,APP0048873,Login,16,Tier 1
TCK00005393,APP0048878,Status Inquiry,23,Tier 2
TCK00005394,APP0048890,Status Inquiry,24,Tier 2
TCK00005395,APP0048906,Status Inquiry,11,Tier 1
TCK00005396,APP0048908,Login,18,Tier 1
TCK00005397,APP0048912,Login,22,Tier 1
TCK00005398,APP0048923,Upload,19,Tier 1
TCK00005399,APP0048947,Upload,35,Tier 1
TCK00005400,APP0048961,Login,22,Tier 1
TCK00005401,APP0048962,Upload,20,Tier 1
TCK00005402,APP0048973,Login,1,Tier 1
TCK00005403,APP0048975,Upload,14,Tier 2
TCK00005404,APP0048988,Upload,28,Tier 1
TCK00005405,APP0048997,Upload,33,Tier 1
TCK00005406,APP0049006,Login,23,Tier 1
TCK00005407,APP0049024,Status Inquiry,25,Tier 1
TCK00005408,APP0049035,Status Inquiry,14,Tier 1
TCK00005409,APP0049058,Login,12,Tier 1
TCK00005410,APP0049066,Status Inquiry,14,Tier 1
TCK00005411,APP0049072,Status Inquiry,26,Tier 2
TCK00005412,APP0049073,Status Inquiry,19,Tier 1
TCK00005413,APP0049075,Upload,9,Tier 1
TCK00005414,APP0049082,Status Inquiry,28,Tier 2
TCK00005415,APP0049093,Status Inquiry,13,Tier 1
TCK00005416,APP0049099,Upload,10,Tier 1
TCK00005417,APP0049105,Login,17,Tier 1
TCK00005418,APP0049108,Upload,22,Tier 2
TCK00005419,APP0049115,Status Inquiry,15,Tier 1
TCK00005420,APP0049139,Status Inquiry,24,Tier 2
TCK00005421,APP0049157,Status Inquiry,18,Tier 1
TCK00005422,APP0049160,Upload,27,Tier 1
TCK00005423,APP0049164,Status Inquiry,17,Tier 1
