Application_ID,Customer_ID,Application_Date,Channel,Current_Status,Drop_Off_Stage
APP0037297,CUST0037297,2024-12-11,Web,Completed,Final Approval
APP0037298,CUST0037298,2025-07-01,Mobile,Abandoned,Document Upload
APP0037299,CUST0037299,2025-04-22,Mobile,Abandoned,Form
APP0037300,CUST0037300,2025-01-21,Web,Completed,Final Approval
APP0037301,CUST0037301,2025-08-16,Mobile,Abandoned,Document Upload
APP0037302,CUST0037302,2025-06-03,Web,Abandoned,Document Upload
APP0037303,CUST0037303,2024-09-08,Mobile,Abandoned,Form
APP0037304,CUST0037304,2024-09-29,Mobile,Completed,Final Approval
APP0037305,CUST0037305,2025-04-16,Mobile,Completed,Final Approval
APP0037306,CUST0037306,2025-07-17,Mobile,Completed,Final Approval
APP0037307,CUST0037307,2024-10-27,Web,Completed,Final Approval
APP0037308,CUST0037308,2025-03-15,Mobile,Abandoned,Form
APP0037309,CUST0037309,2025-06-25,Branch,Completed,Final Approval
APP0037310,CUST0037310,2025-07-11,Web,In Progress,Document Upload
APP0037311,CUST0037311,2025-04-21,Web,Abandoned,Form
APP0037312,CUST0037312,2025-08-30,Web,Abandoned,Form
APP0037313,CUST0037313,2025-08-08,Mobile,Completed,Final Approval
APP0037314,CUST0037314,2025-07-01,Mobile,Abandoned,Form
APP0037315,CUST0037315,2025-05-02,Web,Completed,Final Approval
APP0037316,CUST0037316,2025-08-25,Web,Abandoned,Form
APP0037317,CUST0037317,2024-09-06,Web,Abandoned,Form
APP0037318,CUST0037318,2024-10-02,Mobile,Completed,Final Approval
APP0037319,CUST0037319,2025-03-05,Web,Completed,Final Approval
APP0037320,CUST0037320,2025-05-02,Web,Completed,Final Approval
APP0037321,CUST0037321,2025-07-26,Mobile,Completed,Final Approval
APP0037322,CUST0037322,2025-05-05,Web,Completed,Final Approval
APP0037323,CUST0037323,2024-11-23,Mobile,Abandoned,Form
APP0037324,CUST0037324,2025-07-28,Mobile,Rejected,Document Upload
APP0037325,CUST0037325,2024-09-30,Mobile,Abandoned,KYC
APP0037326,CUST0037326,2024-10-04,Branch,Completed,Final Approval
APP0037327,CUST0037327,2025-05-20,Web,Abandoned,Document Upload
APP0037328,CUST0037328,2025-08-17,Mobile,Completed,Final Approval
APP0037329,CUST0037329,2025-03-02,Web,In Progress,KYC
APP0037330,CUST0037330,2024-10-19,Web,Abandoned,Form
APP0037331,CUST0037331,2024-09-17,Web,Rejected,Document Upload
APP0037332,CUST0037332,2025-08-23,Branch,Completed,Final Approval
APP0037333,CUST0037333,2024-12-11,Web,Rejected,Document Upload
APP0037334,CUST0037334,2025-04-21,Mobile,In Progress,Form
APP0037335,CUST0037335,2024-12-28,Mobile,Completed,Final Approval
APP0037336,CUST0037336,2024-11-17,Mobile,Abandoned,KYC
APP0037337,CUST0037337,2025-05-01,Mobile,Completed,Final Approval
APP0037338,CUST0037338,2025-05-27,Mobile,Completed,Final Approval
APP0037339,CUST0037339,2025-02-19,Mobile,Completed,Final Approval
APP0037340,CUST0037340,2025-03-04,Mobile,Completed,Final Approval
APP0037341,CUST0037341,2025-02-24,Mobile,Completed,Final Approval
APP0037342,CUST0037342,2025-04-03,Mobile,Completed,Final Approval
APP0037343,CUST0037343,2025-06-21,Web,Completed,Final Approval
APP0037344,CUST0037344,2025-05-17,Web,Completed,Final Approval
APP0037345,CUST0037345,2024-12-10,Web,Completed,Final Approval
APP0037346,CUST0037346,2024-11-29,Mobile,Completed,Final Approval
APP0037347,CUST0037347,2025-05-03,Web,Completed,Final Approval
APP0037348,CUST0037348,2025-04-23,Mobile,Completed,Final Approval
APP0037349,CUST0037349,2025-01-12,Mobile,Completed,Final Approval
APP0037350,CUST0037350,2025-07-03,Mobile,Abandoned,Final Approval
APP0037351,CUST0037351,2025-01-30,Web,Abandoned,Document Upload
APP0037352,CUST0037352,2024-12-31,Mobile,Abandoned,Document Upload
APP0037353,CUST0037353,2025-03-21,Branch,Abandoned,Form
APP0037354,CUST0037354,2024-11-09,Mobile,Abandoned,Form
APP0037355,CUST0037355,2025-05-11,Mobile,Abandoned,Form
APP0037356,CUST0037356,2025-07-24,Web,Abandoned,Form
APP0037357,CUST0037357,2025-08-10,Mobile,Completed,Final Approval
APP0037358,CUST0037358,2025-02-10,Web,Completed,Final Approval
APP0037359,CUST0037359,2024-12-07,Web,Abandoned,Form
APP0037360,CUST0037360,2025-02-21,Web,Completed,Final Approval
APP0037361,CUST0037361,2024-10-07,Web,In Progress,KYC
APP0037362,CUST0037362,2025-05-01,Mobile,Abandoned,Document Upload
APP0037363,CUST0037363,2025-02-03,Mobile,In Progress,KYC
APP0037364,CUST0037364,2024-10-14,Mobile,Abandoned,KYC
APP0037365,CUST0037365,2025-03-18,Web,Completed,Final Approval
APP0037366,CUST0037366,2025-05-20,Web,Completed,Final Approval
APP0037367,CUST0037367,2024-11-22,Mobile,Completed,Final Approval
APP0037368,CUST0037368,2025-01-25,Mobile,Completed,Final Approval
APP0037369,CUST0037369,2025-07-22,Web,Abandoned,KYC
APP0037370,CUST0037370,2025-05-17,Web,Abandoned,Document Upload
APP0037371,CUST0037371,2025-06-18,Mobile,Abandoned,Form
APP0037372,CUST0037372,2025-02-11,Mobile,Completed,Final Approval
APP0037373,CUST0037373,2025-02-27,Mobile,Completed,Final Approval
APP0037374,CUST0037374,2025-02-28,Mobile,In Progress,Form
APP0037375,CUST0037375,2025-02-11,Mobile,Abandoned,Document Upload
APP0037376,CUST0037376,2024-10-22,Web,Completed,Final Approval
APP0037377,CUST0037377,2024-09-14,Mobile,Completed,Final Approval
APP0037378,CUST0037378,2025-06-30,Web,Completed,Final Approval
APP0037379,CUST0037379,2025-03-14,Mobile,Completed,Final Approval
APP0037380,CUST0037380,2025-03-13,Web,Completed,Final Approval
APP0037381,CUST0037381,2025-04-05,Mobile,Completed,Final Approval
APP0037382,CUST0037382,2025-01-28,Mobile,Rejected,Final Approval
APP0037383,CUST0037383,2025-07-22,Mobile,Completed,Final Approval
APP0037384,CUST0037384,2025-02-18,Web,Completed,Final Approval
APP0037385,CUST0037385,2025-03-01,Web,In Progress,Form
APP0037386,CUST0037386,2025-03-12,Web,Completed,Final Approval
APP0037387,CUST0037387,2024-10-27,Mobile,Abandoned,Document Upload
APP0037388,CUST0037388,2024-11-02,Web,Abandoned,Document Upload
APP0037389,CUST0037389,2024-11-04,Branch,Completed,Final Approval
APP0037390,CUST0037390,2024-12-01,Mobile,Completed,Final Approval
APP0037391,CUST0037391,2024-10-28,Mobile,Abandoned,KYC
APP0037392,CUST0037392,2024-11-20,Mobile,Completed,Final Approval
APP0037393,CUST0037393,2025-08-08,Web,Completed,Final Approval
APP0037394,CUST0037394,2025-01-09,Web,Abandoned,Final Approval
APP0037395,CUST0037395,2025-06-16,Web,Rejected,KYC
APP0037396,CUST0037396,2025-01-21,Mobile,Completed,Final Approval
APP0037397,CUST0037397,2025-06-28,Web,Completed,Final Approval
APP0037398,CUST0037398,2025-06-01,Mobile,Abandoned,Form
APP0037399,CUST0037399,2025-07-03,Mobile,Completed,Final Approval
APP0037400,CUST0037400,2024-12-14,Mobile,Completed,Final Approval
APP0037401,CUST0037401,2024-10-04,Branch,Rejected,Document Upload
APP0037402,CUST0037402,2024-12-21,Web,Rejected,KYC
APP0037403,CUST0037403,2025-05-14,Mobile,Completed,Final Approval
APP0037404,CUST0037404,2025-04-26,Mobile,Completed,Final Approval
APP0037405,CUST0037405,2025-05-15,Web,Abandoned,Document Upload
APP0037406,CUST0037406,2025-08-28,Web,Completed,Final Approval
APP0037407,CUST0037407,2024-11-21,Mobile,In Progress,Document Upload
APP0037408,CUST0037408,2025-02-09,Branch,Completed,Final Approval
APP0037409,CUST0037409,2025-02-26,Web,Completed,Final Approval
APP0037410,CUST0037410,2024-10-24,Mobile,Completed,Final Approval
APP0037411,CUST0037411,2025-04-29,Web,In Progress,Form
APP0037412,CUST0037412,2024-09-17,Web,Completed,Final Approval
APP0037413,CUST0037413,2025-07-24,Mobile,Abandoned,Form
APP0037414,CUST0037414,2024-10-02,Mobile,Abandoned,Final Approval
APP0037415,CUST0037415,2024-10-10,Web,Completed,Final Approval
APP0037416,CUST0037416,2024-11-02,Mobile,Completed,Final Approval
APP0037417,CUST0037417,2025-07-22,Web,Completed,Final Approval
APP0037418,CUST0037418,2025-07-11,Branch,Completed,Final Approval
APP0037419,CUST0037419,2025-08-02,Web,Abandoned,Form
APP0037420,CUST0037420,2025-07-01,Web,Completed,Final Approval
APP0037421,CUST0037421,2025-08-03,Web,Abandoned,Form
APP0037422,CUST0037422,2025-02-19,Mobile,Completed,Final Approval
APP0037423,CUST0037423,2024-09-01,Mobile,Abandoned,Form
APP0037424,CUST0037424,2025-02-06,Web,Completed,Final Approval
APP0037425,CUST0037425,2024-11-19,Mobile,Abandoned,Form
APP0037426,CUST0037426,2024-11-28,Web,In Progress,KYC
APP0037427,CUST0037427,2025-05-10,Mobile,Abandoned,Form
APP0037428,CUST0037428,2024-10-30,Web,Completed,Final Approval
APP0037429,CUST0037429,2024-12-26,Web,Completed,Final Approval
APP0037430,CUST0037430,2025-01-21,Web,Completed,Final Approval
APP0037431,CUST0037431,2024-09-22,Mobile,Abandoned,Form
APP0037432,CUST0037432,2025-05-13,Web,Abandoned,Form
APP0037433,CUST0037433,2025-06-05,Web,Completed,Final Approval
APP0037434,CUST0037434,2025-03-22,Mobile,Completed,Final Approval
APP0037435,CUST0037435,2024-09-10,Web,Completed,Final Approval
APP0037436,CUST0037436,2025-06-14,Mobile,Abandoned,KYC
APP0037437,CUST0037437,2025-02-09,Mobile,Completed,Final Approval
APP0037438,CUST0037438,2024-12-06,Mobile,In Progress,Form
APP0037439,CUST0037439,2025-08-11,Mobile,Completed,Final Approval
APP0037440,CUST0037440,2025-07-10,Web,Abandoned,Form
APP0037441,CUST0037441,2025-02-07,Web,Completed,Final Approval
APP0037442,CUST0037442,2025-02-08,Mobile,Completed,Final Approval
APP0037443,CUST0037443,2025-07-29,Mobile,Completed,Final Approval
APP0037444,CUST0037444,2024-11-08,Web,Completed,Final Approval
APP0037445,CUST0037445,2025-01-27,Mobile,Abandoned,Final Approval
APP0037446,CUST0037446,2025-03-27,Web,Completed,Final Approval
APP0037447,CUST0037447,2025-01-04,Web,Completed,Final Approval
APP0037448,CUST0037448,2024-12-24,Mobile,Abandoned,Form
APP0037449,CUST0037449,2024-10-09,Branch,Completed,Final Approval
APP0037450,CUST0037450,2024-12-06,Mobile,Completed,Final Approval
APP0037451,CUST0037451,2025-01-08,Branch,In Progress,Document Upload
APP0037452,CUST0037452,2025-07-02,Mobile,Rejected,Document Upload
APP0037453,CUST0037453,2025-01-01,Branch,Abandoned,Form
APP0037454,CUST0037454,2024-10-28,Web,Abandoned,Form
APP0037455,CUST0037455,2025-07-05,Branch,Completed,Final Approval
APP0037456,CUST0037456,2025-01-06,Web,Abandoned,KYC
APP0037457,CUST0037457,2025-08-01,Branch,Completed,Final Approval
APP0037458,CUST0037458,2024-10-09,Mobile,Completed,Final Approval
APP0037459,CUST0037459,2024-09-08,Web,Completed,Final Approval
APP0037460,CUST0037460,2025-08-02,Mobile,Abandoned,Form
APP0037461,CUST0037461,2024-10-05,Web,Completed,Final Approval
APP0037462,CUST0037462,2024-09-03,Mobile,Completed,Final Approval
APP0037463,CUST0037463,2025-04-22,Web,Completed,Final Approval
APP0037464,CUST0037464,2024-12-24,Mobile,Completed,Final Approval
APP0037465,CUST0037465,2025-02-23,Mobile,Completed,Final Approval
APP0037466,CUST0037466,2025-01-27,Branch,Completed,Final Approval
APP0037467,CUST0037467,2024-12-17,Web,Completed,Final Approval
APP0037468,CUST0037468,2025-02-22,Branch,Completed,Final Approval
APP0037469,CUST0037469,2024-12-03,Mobile,Completed,Final Approval
APP0037470,CUST0037470,2024-11-21,Web,Completed,Final Approval
APP0037471,CUST0037471,2024-11-21,Mobile,Abandoned,KYC
APP0037472,CUST0037472,2024-10-13,Web,Completed,Final Approval
APP0037473,CUST0037473,2025-03-10,Mobile,Abandoned,Document Upload
APP0037474,CUST0037474,2025-03-19,Web,Abandoned,Form
APP0037475,CUST0037475,2024-09-06,Mobile,Rejected,Document Upload
APP0037476,CUST0037476,2025-02-14,Mobile,Completed,Final Approval
APP0037477,CUST0037477,2025-05-27,Web,Completed,Final Approval
APP0037478,CUST0037478,2024-08-31,Mobile,Completed,Final Approval
APP0037479,CUST0037479,2024-12-18,Web,Completed,Final Approval
APP0037480,CUST0037480,2025-08-16,Mobile,Completed,Final Approval
APP0037481,CUST0037481,2025-02-02,Mobile,Abandoned,KYC
APP0037482,CUST0037482,2024-09-06,Mobile,Completed,Final Approval
APP0037483,CUST0037483,2025-03-11,Mobile,Abandoned,Form
APP0037484,CUST0037484,2025-01-27,Mobile,Completed,Final Approval
APP0037485,CUST0037485,2024-11-16,Web,Completed,Final Approval
APP0037486,CUST0037486,2024-09-26,Mobile,Completed,Final Approval
APP0037487,CUST0037487,2025-07-19,Mobile,Abandoned,Form
APP0037488,CUST0037488,2025-06-23,Mobile,Completed,Final Approval
APP0037489,CUST0037489,2025-05-06,Web,Completed,Final Approval
APP0037490,CUST0037490,2024-09-06,Mobile,In Progress,KYC
APP0037491,CUST0037491,2025-07-14,Web,Completed,Final Approval
APP0037492,CUST0037492,2025-02-19,Web,Completed,Final Approval
APP0037493,CUST0037493,2025-02-20,Mobile,Completed,Final Approval
APP0037494,CUST0037494,2025-07-17,Branch,Completed,Final Approval
APP0037495,CUST0037495,2025-02-04,Web,Rejected,Document Upload
APP0037496,CUST0037496,2024-11-25,Web,Completed,Final Approval
APP0037497,CUST0037497,2024-11-25,Mobile,Completed,Final Approval
APP0037498,CUST0037498,2025-08-04,Web,Completed,Final Approval
APP0037499,CUST0037499,2025-03-17,Web,Completed,Final Approval
APP0037500,CUST0037500,2025-03-30,Mobile,Abandoned,Document Upload
APP0037501,CUST0037501,2025-04-04,Web,Completed,Final Approval
APP0037502,CUST0037502,2024-11-19,Web,Completed,Final Approval
APP0037503,CUST0037503,2025-01-31,Web,Abandoned,KYC
APP0037504,CUST0037504,2025-08-13,Web,Completed,Final Approval
APP0037505,CUST0037505,2024-10-23,Mobile,Rejected,Document Upload
APP0037506,CUST0037506,2025-08-13,Web,Completed,Final Approval
APP0037507,CUST0037507,2024-12-08,Mobile,Completed,Final Approval
APP0037508,CUST0037508,2024-12-16,Branch,Completed,Final Approval
APP0037509,CUST0037509,2024-09-05,Web,Completed,Final Approval
APP0037510,CUST0037510,2025-04-30,Web,Completed,Final Approval
APP0037511,CUST0037511,2024-12-25,Mobile,Completed,Final Approval
APP0037512,CUST0037512,2025-02-14,Mobile,Completed,Final Approval
APP0037513,CUST0037513,2025-03-30,Web,In Progress,Form
APP0037514,CUST0037514,2025-04-19,Mobile,Completed,Final Approval
APP0037515,CUST0037515,2025-08-14,Mobile,Completed,Final Approval
APP0037516,CUST0037516,2025-03-21,Web,Completed,Final Approval
APP0037517,CUST0037517,2024-11-03,Mobile,Rejected,KYC
APP0037518,CUST0037518,2025-05-14,Web,Completed,Final Approval
APP0037519,CUST0037519,2024-09-20,Web,Abandoned,Form
APP0037520,CUST0037520,2025-07-04,Web,Completed,Final Approval
APP0037521,CUST0037521,2024-12-17,Mobile,In Progress,Form
APP0037522,CUST0037522,2025-05-21,Mobile,Abandoned,KYC
APP0037523,CUST0037523,2024-10-27,Mobile,Rejected,Document Upload
APP0037524,CUST0037524,2025-01-26,Mobile,Abandoned,KYC
APP0037525,CUST0037525,2025-05-11,Web,Abandoned,Document Upload
APP0037526,CUST0037526,2025-04-14,Mobile,Completed,Final Approval
APP0037527,CUST0037527,2024-09-02,Web,Completed,Final Approval
APP0037528,CUST0037528,2024-09-12,Mobile,Completed,Final Approval
APP0037529,CUST0037529,2025-08-24,Branch,In Progress,Document Upload
APP0037530,CUST0037530,2025-03-12,Mobile,Abandoned,Form
APP0037531,CUST0037531,2025-07-09,Web,Completed,Final Approval
APP0037532,CUST0037532,2024-09-26,Web,Abandoned,Form
APP0037533,CUST0037533,2025-02-26,Mobile,Abandoned,Document Upload
APP0037534,CUST0037534,2025-03-29,Branch,Completed,Final Approval
APP0037535,CUST0037535,2025-08-02,Mobile,Completed,Final Approval
APP0037536,CUST0037536,2025-05-17,Mobile,Abandoned,Document Upload
APP0037537,CUST0037537,2025-04-17,Branch,Completed,Final Approval
APP0037538,CUST0037538,2024-12-16,Mobile,Abandoned,Document Upload
APP0037539,CUST0037539,2025-08-28,Mobile,Completed,Final Approval
APP0037540,CUST0037540,2024-12-28,Mobile,Completed,Final Approval
APP0037541,CUST0037541,2024-12-10,Branch,Completed,Final Approval
APP0037542,CUST0037542,2025-05-22,Web,Completed,Final Approval
APP0037543,CUST0037543,2025-08-29,Mobile,Completed,Final Approval
APP0037544,CUST0037544,2025-07-09,Mobile,Completed,Final Approval
APP0037545,CUST0037545,2024-11-04,Mobile,Completed,Final Approval
APP0037546,CUST0037546,2025-06-24,Web,Rejected,Form
APP0037547,CUST0037547,2025-01-06,Mobile,Completed,Final Approval
APP0037548,CUST0037548,2024-11-20,Mobile,Completed,Final Approval
APP0037549,CUST0037549,2025-08-07,Web,Completed,Final Approval
APP0037550,CUST0037550,2025-08-12,Mobile,Completed,Final Approval
APP0037551,CUST0037551,2025-01-13,Mobile,Completed,Final Approval
APP0037552,CUST0037552,2024-09-09,Web,Completed,Final Approval
APP0037553,CUST0037553,2024-11-15,Web,Completed,Final Approval
APP0037554,CUST0037554,2025-03-16,Mobile,Completed,Final Approval
APP0037555,CUST0037555,2024-09-21,Web,Completed,Final Approval
APP0037556,CUST0037556,2024-11-21,Web,Completed,Final Approval
APP0037557,CUST0037557,2024-10-24,Web,Completed,Final Approval
APP0037558,CUST0037558,2025-08-13,Web,Abandoned,Form
APP0037559,CUST0037559,2025-01-07,Mobile,Abandoned,Form
APP0037560,CUST0037560,2025-01-16,Web,Completed,Final Approval
APP0037561,CUST0037561,2025-01-31,Mobile,Completed,Final Approval
APP0037562,CUST0037562,2024-09-04,Mobile,Completed,Final Approval
APP0037563,CUST0037563,2025-03-16,Mobile,Completed,Final Approval
APP0037564,CUST0037564,2025-07-30,Branch,Abandoned,KYC
APP0037565,CUST0037565,2025-06-23,Web,Completed,Final Approval
APP0037566,CUST0037566,2024-11-30,Web,Completed,Final Approval
APP0037567,CUST0037567,2024-09-04,Web,Completed,Final Approval
APP0037568,CUST0037568,2025-06-09,Mobile,Completed,Final Approval
APP0037569,CUST0037569,2025-07-04,Mobile,Completed,Final Approval
APP0037570,CUST0037570,2025-08-02,Mobile,Completed,Final Approval
APP0037571,CUST0037571,2025-03-29,Mobile,Completed,Final Approval
APP0037572,CUST0037572,2025-02-19,Web,Completed,Final Approval
APP0037573,CUST0037573,2025-06-03,Mobile,Completed,Final Approval
APP0037574,CUST0037574,2025-05-09,Web,Abandoned,Document Upload
APP0037575,CUST0037575,2025-06-03,Mobile,Abandoned,Form
APP0037576,CUST0037576,2024-12-12,Mobile,Completed,Final Approval
APP0037577,CUST0037577,2025-07-26,Mobile,Completed,Final Approval
APP0037578,CUST0037578,2024-09-13,Branch,Completed,Final Approval
APP0037579,CUST0037579,2024-10-04,Mobile,Completed,Final Approval
APP0037580,CUST0037580,2025-04-26,Mobile,Completed,Final Approval
APP0037581,CUST0037581,2025-03-27,Mobile,Completed,Final Approval
APP0037582,CUST0037582,2025-03-21,Mobile,Rejected,Document Upload
APP0037583,CUST0037583,2025-07-28,Web,Completed,Final Approval
APP0037584,CUST0037584,2025-07-14,Web,Completed,Final Approval
APP0037585,CUST0037585,2025-05-20,Mobile,Completed,Final Approval
APP0037586,CUST0037586,2024-10-30,Mobile,In Progress,KYC
APP0037587,CUST0037587,2024-10-05,Web,Abandoned,KYC
APP0037588,CUST0037588,2024-10-21,Mobile,Completed,Final Approval
APP0037589,CUST0037589,2025-04-12,Mobile,Completed,Final Approval
APP0037590,CUST0037590,2025-05-18,Mobile,Completed,Final Approval
APP0037591,CUST0037591,2025-06-18,Web,Abandoned,Form
APP0037592,CUST0037592,2024-10-07,Branch,Completed,Final Approval
APP0037593,CUST0037593,2024-12-09,Mobile,Abandoned,Document Upload
APP0037594,CUST0037594,2025-01-01,Mobile,Rejected,Final Approval
APP0037595,CUST0037595,2025-04-18,Web,Completed,Final Approval
APP0037596,CUST0037596,2024-09-16,Mobile,Abandoned,KYC
APP0037597,CUST0037597,2025-07-03,Mobile,Completed,Final Approval
APP0037598,CUST0037598,2024-09-29,Mobile,Abandoned,Form
APP0037599,CUST0037599,2025-03-10,Mobile,Completed,Final Approval
APP0037600,CUST0037600,2025-08-06,Mobile,Abandoned,Document Upload
APP0037601,CUST0037601,2024-11-09,Mobile,Completed,Final Approval
APP0037602,CUST0037602,2025-05-08,Web,Abandoned,KYC
APP0037603,CUST0037603,2025-03-19,Mobile,In Progress,Form
APP0037604,CUST0037604,2025-06-26,Web,Completed,Final Approval
APP0037605,CUST0037605,2025-04-02,Web,Completed,Final Approval
APP0037606,CUST0037606,2025-07-06,Branch,Rejected,Document Upload
APP0037607,CUST0037607,2025-01-25,Web,In Progress,Form
APP0037608,CUST0037608,2024-10-29,Web,Completed,Final Approval
APP0037609,CUST0037609,2025-05-06,Mobile,In Progress,Document Upload
