Log_ID,Application_ID,Error_Code,Downtime_Minutes,Step_Failed
LOG00039629,APP0039629,None,0,Final Approval
LOG00039630,APP0039630,API Failure,29,Form
LOG00039631,APP0039631,Timeout,1,KYC
LOG00039632,APP0039632,Timeout,57,Form
LOG00039633,APP0039633,None,0,Final Approval
LOG00039634,APP0039634,None,0,Final Approval
LOG00039635,APP0039635,None,0,Final Approval
LOG00039636,APP0039636,None,0,Final Approval
LOG00039637,APP0039637,None,0,Final Approval
LOG00039638,APP0039638,None,0,Final Approval
LOG00039639,APP0039639,None,0,Final Approval
LOG00039640,APP0039640,API Failure,34,KYC
LOG00039641,APP0039641,None,0,Form
LOG00039642,APP0039642,None,0,Final Approval
LOG00039643,APP0039643,None,0,Final Approval
LOG00039644,APP0039644,Timeout,43,Final Approval
LOG00039645,APP0039645,None,0,Final Approval
LOG00039646,APP0039646,None,0,KYC
LOG00039647,APP0039647,Timeout,51,Form
LOG00039648,APP0039648,API Failure,18,KYC
LOG00039649,APP0039649,API Failure,12,Final Approval
LOG00039650,APP0039650,None,0,Final Approval
LOG00039651,APP0039651,Upload Error,50,Final Approval
LOG00039652,APP0039652,None,0,Final Approval
LOG00039653,APP0039653,None,0,Form
LOG00039654,APP0039654,None,0,Final Approval
LOG00039655,APP0039655,None,0,KYC
LOG00039656,APP0039656,None,0,Final Approval
LOG00039657,APP0039657,Timeout,7,Final Approval
LOG00039658,APP0039658,None,0,Document Upload
LOG00039659,APP0039659,None,0,KYC
LOG00039660,APP0039660,Timeout,10,Document Upload
LOG00039661,APP0039661,None,0,Form
LOG00039662,APP0039662,None,0,Final Approval
LOG00039663,APP0039663,Timeout,2,Final Approval
LOG00039664,APP0039664,None,0,Form
LOG00039665,APP0039665,None,0,Final Approval
LOG00039666,APP0039666,None,0,Document Upload
LOG00039667,APP0039667,None,0,Final Approval
LOG00039668,APP0039668,None,0,Final Approval
LOG00039669,APP0039669,Timeout,28,Form
LOG00039670,APP0039670,None,0,Form
LOG00039671,APP0039671,None,0,Final Approval
LOG00039672,APP0039672,Timeout,36,Final Approval
LOG00039673,APP0039673,None,0,Form
LOG00039674,APP0039674,None,0,Document Upload
LOG00039675,APP0039675,None,0,Final Approval
LOG00039676,APP0039676,Timeout,45,Form
LOG00039677,APP0039677,None,0,Final Approval
LOG00039678,APP0039678,Timeout,33,KYC
LOG00039679,APP0039679,None,0,Final Approval
LOG00039680,APP0039680,None,0,Final Approval
LOG00039681,APP0039681,None,0,Final Approval
LOG00039682,APP0039682,None,0,Final Approval
LOG00039683,APP0039683,None,0,Final Approval
LOG00039684,APP0039684,None,0,Final Approval
LOG00039685,APP0039685,None,0,Form
LOG00039686,APP0039686,Timeout,25,KYC
LOG00039687,APP0039687,None,0,Form
LOG00039688,APP0039688,None,0,KYC
LOG00039689,APP0039689,None,0,Final Approval
LOG00039690,APP0039690,None,0,Final Approval
LOG00039691,APP0039691,None,0,Final Approval
LOG00039692,APP0039692,None,0,Final Approval
LOG00039693,APP0039693,None,0,KYC
LOG00039694,APP0039694,Timeout,5,Form
LOG00039695,APP0039695,Upload Error,13,Final Approval
LOG00039696,APP0039696,None,0,Final Approval
LOG00039697,APP0039697,Timeout,55,Final Approval
LOG00039698,APP0039698,None,0,KYC
LOG00039699,APP0039699,None,0,Final Approval
LOG00039700,APP0039700,None,0,KYC
LOG00039701,APP0039701,None,0,Form
LOG00039702,APP0039702,None,0,Final Approval
LOG00039703,APP0039703,Timeout,46,Form
LOG00039704,APP0039704,None,0,Document Upload
LOG00039705,APP0039705,None,0,Final Approval
LOG00039706,APP0039706,None,0,Form
LOG00039707,APP0039707,None,0,Form
LOG00039708,APP0039708,None,0,Document Upload
LOG00039709,APP0039709,None,0,Final Approval
LOG00039710,APP0039710,None,0,Final Approval
LOG00039711,APP0039711,None,0,Final Approval
LOG00039712,APP0039712,None,0,Document Upload
LOG00039713,APP0039713,None,0,Final Approval
LOG00039714,APP0039714,None,0,Final Approval
LOG00039715,APP0039715,None,0,KYC
LOG00039716,APP0039716,API Failure,46,Form
LOG00039717,APP0039717,None,0,Document Upload
LOG00039718,APP0039718,None,0,Final Approval
LOG00039719,APP0039719,None,0,Final Approval
LOG00039720,APP0039720,None,0,Final Approval
LOG00039721,APP0039721,None,0,Form
LOG00039722,APP0039722,None,0,Final Approval
LOG00039723,APP0039723,None,0,Final Approval
LOG00039724,APP0039724,Upload Error,44,Final Approval
LOG00039725,APP0039725,Upload Error,5,Final Approval
LOG00039726,APP0039726,None,0,Final Approval
LOG00039727,APP0039727,None,0,Final Approval
LOG00039728,APP0039728,None,0,Final Approval
LOG00039729,APP0039729,API Failure,1,Document Upload
LOG00039730,APP0039730,None,0,Final Approval
LOG00039731,APP0039731,None,0,Final Approval
LOG00039732,APP0039732,None,0,KYC
LOG00039733,APP0039733,None,0,Final Approval
LOG00039734,APP0039734,None,0,Final Approval
LOG00039735,APP0039735,None,0,Final Approval
LOG00039736,APP0039736,None,0,Final Approval
LOG00039737,APP0039737,None,0,Final Approval
LOG00039738,APP0039738,None,0,KYC
LOG00039739,APP0039739,Upload Error,42,Document Upload
LOG00039740,APP0039740,None,0,Final Approval
LOG00039741,APP0039741,None,0,Final Approval
LOG00039742,APP0039742,None,0,Final Approval
LOG00039743,APP0039743,None,0,Final Approval
LOG00039744,APP0039744,None,0,Final Approval
LOG00039745,APP0039745,None,0,Final Approval
LOG00039746,APP0039746,None,0,KYC
LOG00039747,APP0039747,None,0,Final Approval
LOG00039748,APP0039748,Upload Error,53,Document Upload
LOG00039749,APP0039749,None,0,Final Approval
LOG00039750,APP0039750,API Failure,32,Document Upload
LOG00039751,APP0039751,None,0,KYC
LOG00039752,APP0039752,API Failure,25,Document Upload
LOG00039753,APP0039753,None,0,Form
LOG00039754,APP0039754,None,0,Final Approval
LOG00039755,APP0039755,None,0,Final Approval
LOG00039756,APP0039756,Timeout,28,Form
LOG00039757,APP0039757,None,0,Final Approval
LOG00039758,APP0039758,Timeout,19,Final Approval
LOG00039759,APP0039759,None,0,Final Approval
LOG00039760,APP0039760,None,0,Final Approval
LOG00039761,APP0039761,None,0,Final Approval
LOG00039762,APP0039762,None,0,Final Approval
LOG00039763,APP0039763,Upload Error,41,Document Upload
LOG00039764,APP0039764,API Failure,3,Form
LOG00039765,APP0039765,None,0,Form
LOG00039766,APP0039766,None,0,Final Approval
LOG00039767,APP0039767,None,0,Document Upload
LOG00039768,APP0039768,None,0,Document Upload
LOG00039769,APP0039769,None,0,Final Approval
LOG00039770,APP0039770,Timeout,23,KYC
LOG00039771,APP0039771,API Failure,21,KYC
LOG00039772,APP0039772,None,0,Form
LOG00039773,APP0039773,None,0,Final Approval
LOG00039774,APP0039774,Timeout,51,Final Approval
LOG00039775,APP0039775,None,0,Final Approval
LOG00039776,APP0039776,None,0,Final Approval
LOG00039777,APP0039777,None,0,Final Approval
LOG00039778,APP0039778,Upload Error,33,Final Approval
LOG00039779,APP0039779,None,0,Final Approval
LOG00039780,APP0039780,None,0,Final Approval
LOG00039781,APP0039781,None,0,Final Approval
LOG00039782,APP0039782,Timeout,7,Final Approval
LOG00039783,APP0039783,Timeout,5,Final Approval
LOG00039784,APP0039784,API Failure,6,Form
LOG00039785,APP0039785,None,0,Final Approval
LOG00039786,APP0039786,None,0,Form
LOG00039787,APP0039787,None,0,Document Upload
LOG00039788,APP0039788,API Failure,51,Final Approval
LOG00039789,APP0039789,None,0,Final Approval
LOG00039790,APP0039790,API Failure,36,KYC
LOG00039791,APP0039791,None,0,Final Approval
LOG00039792,APP0039792,None,0,Final Approval
LOG00039793,APP0039793,None,0,Final Approval
LOG00039794,APP0039794,Upload Error,4,Document Upload
LOG00039795,APP0039795,None,0,Final Approval
LOG00039796,APP0039796,API Failure,9,Form
LOG00039797,APP0039797,None,0,Final Approval
LOG00039798,APP0039798,None,0,Final Approval
LOG00039799,APP0039799,None,0,Final Approval
LOG00039800,APP0039800,None,0,Final Approval
LOG00039801,APP0039801,None,0,Final Approval
LOG00039802,APP0039802,None,0,Final Approval
LOG00039803,APP0039803,None,0,Final Approval
LOG00039804,APP0039804,API Failure,6,Document Upload
LOG00039805,APP0039805,Timeout,54,Form
LOG00039806,APP0039806,None,0,Final Approval
LOG00039807,APP0039807,Timeout,50,KYC
LOG00039808,APP0039808,None,0,Final Approval
LOG00039809,APP0039809,None,0,Final Approval
LOG00039810,APP0039810,API Failure,35,Form
LOG00039811,APP0039811,None,0,Final Approval
LOG00039812,APP0039812,None,0,Final Approval
LOG00039813,APP0039813,None,0,Final Approval
LOG00039814,APP0039814,None,0,Final Approval
LOG00039815,APP0039815,None,0,Final Approval
LOG00039816,APP0039816,Timeout,46,Final Approval
LOG00039817,APP0039817,None,0,Final Approval
LOG00039818,APP0039818,Upload Error,8,Final Approval
LOG00039819,APP0039819,None,0,Final Approval
LOG00039820,APP0039820,Timeout,2,KYC
LOG00039821,APP0039821,None,0,Document Upload
LOG00039822,APP0039822,None,0,Final Approval
LOG00039823,APP0039823,API Failure,4,Document Upload
LOG00039824,APP0039824,None,0,Final Approval
LOG00039825,APP0039825,None,0,Final Approval
LOG00039826,APP0039826,Timeout,5,KYC
LOG00039827,APP0039827,None,0,Final Approval
LOG00039828,APP0039828,None,0,Final Approval
LOG00039829,APP0039829,None,0,Document Upload
LOG00039830,APP0039830,None,0,Final Approval
LOG00039831,APP0039831,None,0,Final Approval
LOG00039832,APP0039832,None,0,Final Approval
LOG00039833,APP0039833,None,0,Final Approval
LOG00039834,APP0039834,None,0,Final Approval
LOG00039835,APP0039835,None,0,Final Approval
LOG00039836,APP0039836,None,0,Final Approval
LOG00039837,APP0039837,Upload Error,13,Document Upload
LOG00039838,APP0039838,Timeout,52,Form
LOG00039839,APP0039839,Timeout,4,Form
LOG00039840,APP0039840,None,0,Final Approval
LOG00039841,APP0039841,None,0,Final Approval
LOG00039842,APP0039842,API Failure,20,KYC
LOG00039843,APP0039843,None,0,Final Approval
LOG00039844,APP0039844,Upload Error,6,Document Upload
LOG00039845,APP0039845,None,0,Final Approval
LOG00039846,APP0039846,API Failure,5,Document Upload
LOG00039847,APP0039847,Timeout,14,Final Approval
LOG00039848,APP0039848,None,0,Final Approval
LOG00039849,APP0039849,Upload Error,5,Final Approval
LOG00039850,APP0039850,API Failure,38,Form
LOG00039851,APP0039851,Timeout,5,KYC
LOG00039852,APP0039852,Upload Error,26,Form
LOG00039853,APP0039853,None,0,Final Approval
LOG00039854,APP0039854,Timeout,25,Form
LOG00039855,APP0039855,None,0,Final Approval
LOG00039856,APP0039856,None,0,KYC
LOG00039857,APP0039857,None,0,Document Upload
LOG00039858,APP0039858,Upload Error,38,Document Upload
LOG00039859,APP0039859,None,0,Final Approval
LOG00039860,APP0039860,None,0,Final Approval
LOG00039861,APP0039861,None,0,Final Approval
LOG00039862,APP0039862,None,0,Final Approval
LOG00039863,APP0039863,None,0,Final Approval
LOG00039864,APP0039864,None,0,Final Approval
LOG00039865,APP0039865,None,0,KYC
LOG00039866,APP0039866,None,0,Final Approval
LOG00039867,APP0039867,None,0,Final Approval
LOG00039868,APP0039868,None,0,Document Upload
LOG00039869,APP0039869,None,0,Document Upload
LOG00039870,APP0039870,Timeout,52,KYC
LOG00039871,APP0039871,None,0,Final Approval
LOG00039872,APP0039872,None,0,Final Approval
LOG00039873,APP0039873,None,0,Final Approval
LOG00039874,APP0039874,None,0,KYC
LOG00039875,APP0039875,None,0,Final Approval
LOG00039876,APP0039876,None,0,Final Approval
LOG00039877,APP0039877,None,0,KYC
LOG00039878,APP0039878,None,0,Final Approval
LOG00039879,APP0039879,None,0,Final Approval
LOG00039880,APP0039880,None,0,Final Approval
LOG00039881,APP0039881,None,0,Final Approval
LOG00039882,APP0039882,None,0,Final Approval
LOG00039883,APP0039883,None,0,Final Approval
LOG00039884,APP0039884,None,0,Final Approval
LOG00039885,APP0039885,Timeout,21,Final Approval
LOG00039886,APP0039886,None,0,Form
LOG00039887,APP0039887,None,0,Final Approval
LOG00039888,APP0039888,None,0,Form
LOG00039889,APP0039889,None,0,Document Upload
LOG00039890,APP0039890,None,0,KYC
LOG00039891,APP0039891,Timeout,37,Final Approval
LOG00039892,APP0039892,None,0,Final Approval
LOG00039893,APP0039893,None,0,Document Upload
LOG00039894,APP0039894,None,0,Final Approval
LOG00039895,APP0039895,None,0,Final Approval
LOG00039896,APP0039896,None,0,Final Approval
LOG00039897,APP0039897,Timeout,2,Form
LOG00039898,APP0039898,Upload Error,36,Final Approval
LOG00039899,APP0039899,Timeout,17,KYC
LOG00039900,APP0039900,None,0,Final Approval
LOG00039901,APP0039901,None,0,Final Approval
LOG00039902,APP0039902,None,0,Final Approval
LOG00039903,APP0039903,None,0,Final Approval
LOG00039904,APP0039904,None,0,Final Approval
LOG00039905,APP0039905,None,0,Final Approval
LOG00039906,APP0039906,None,0,Final Approval
LOG00039907,APP0039907,Upload Error,13,Final Approval
LOG00039908,APP0039908,Timeout,14,KYC
LOG00039909,APP0039909,None,0,Final Approval
LOG00039910,APP0039910,None,0,Final Approval
LOG00039911,APP0039911,None,0,Final Approval
LOG00039912,APP0039912,Upload Error,5,Final Approval
LOG00039913,APP0039913,Timeout,50,Form
LOG00039914,APP0039914,API Failure,54,KYC
LOG00039915,APP0039915,None,0,KYC
LOG00039916,APP0039916,None,0,Final Approval
LOG00039917,APP0039917,None,0,Final Approval
LOG00039918,APP0039918,API Failure,39,Final Approval
LOG00039919,APP0039919,None,0,KYC
LOG00039920,APP0039920,None,0,Final Approval
LOG00039921,APP0039921,None,0,Final Approval
LOG00039922,APP0039922,None,0,Final Approval
LOG00039923,APP0039923,None,0,Final Approval
LOG00039924,APP0039924,None,0,Final Approval
LOG00039925,APP0039925,None,0,Final Approval
LOG00039926,APP0039926,None,0,Final Approval
LOG00039927,APP0039927,None,0,Final Approval
LOG00039928,APP0039928,None,0,Final Approval
LOG00039929,APP0039929,None,0,Final Approval
LOG00039930,APP0039930,None,0,Final Approval
LOG00039931,APP0039931,None,0,Final Approval
LOG00039932,APP0039932,Timeout,32,KYC
LOG00039933,APP0039933,Upload Error,48,KYC
LOG00039934,APP0039934,None,0,Final Approval
LOG00039935,APP0039935,None,0,Final Approval
LOG00039936,APP0039936,None,0,KYC
LOG00039937,APP0039937,None,0,Form
LOG00039938,APP0039938,Timeout,6,KYC
LOG00039939,APP0039939,None,0,Final Approval
LOG00039940,APP0039940,None,0,Final Approval
LOG00039941,APP0039941,API Failure,6,Final Approval
LOG00039942,APP0039942,None,0,Final Approval
LOG00039943,APP0039943,None,0,Final Approval
LOG00039944,APP0039944,None,0,KYC
LOG00039945,APP0039945,None,0,Final Approval
LOG00039946,APP0039946,None,0,Final Approval
LOG00039947,APP0039947,Timeout,10,KYC
LOG00039948,APP0039948,None,0,KYC
LOG00039949,APP0039949,Upload Error,21,KYC
LOG00039950,APP0039950,None,0,Final Approval
LOG00039951,APP0039951,None,0,Final Approval
LOG00039952,APP0039952,None,0,Final Approval
LOG00039953,APP0039953,None,0,Final Approval
LOG00039954,APP0039954,None,0,Final Approval
LOG00039955,APP0039955,Upload Error,42,Document Upload
LOG00039956,APP0039956,None,0,KYC
LOG00039957,APP0039957,None,0,KYC
LOG00039958,APP0039958,Timeout,21,Final Approval
LOG00039959,APP0039959,None,0,KYC
LOG00039960,APP0039960,None,0,Final Approval
LOG00039961,APP0039961,None,0,Final Approval
LOG00039962,APP0039962,None,0,Final Approval
LOG00039963,APP0039963,Timeout,40,Form
LOG00039964,APP0039964,None,0,Final Approval
LOG00039965,APP0039965,None,0,Final Approval
LOG00039966,APP0039966,Timeout,48,KYC
LOG00039967,APP0039967,Upload Error,29,KYC
LOG00039968,APP0039968,None,0,Final Approval
LOG00039969,APP0039969,None,0,KYC
LOG00039970,APP0039970,None,0,Final Approval
LOG00039971,APP0039971,None,0,Final Approval
LOG00039972,APP0039972,None,0,Final Approval
LOG00039973,APP0039973,API Failure,40,Final Approval
LOG00039974,APP0039974,None,0,Final Approval
LOG00039975,APP0039975,Timeout,2,Final Approval
LOG00039976,APP0039976,None,0,Final Approval
LOG00039977,APP0039977,None,0,Final Approval
LOG00039978,APP0039978,None,0,Final Approval
LOG00039979,APP0039979,Timeout,56,Form
LOG00039980,APP0039980,None,0,Document Upload
LOG00039981,APP0039981,Timeout,41,Final Approval
LOG00039982,APP0039982,None,0,Final Approval
LOG00039983,APP0039983,None,0,KYC
LOG00039984,APP0039984,None,0,Final Approval
LOG00039985,APP0039985,None,0,Document Upload
LOG00039986,APP0039986,None,0,Final Approval
LOG00039987,APP0039987,Timeout,1,Form
LOG00039988,APP0039988,None,0,Final Approval
LOG00039989,APP0039989,None,0,Final Approval
LOG00039990,APP0039990,None,0,Form
LOG00039991,APP0039991,None,0,Final Approval
LOG00039992,APP0039992,None,0,Final Approval
LOG00039993,APP0039993,None,0,Form
LOG00039994,APP0039994,None,0,Final Approval
LOG00039995,APP0039995,None,0,Final Approval
LOG00039996,APP0039996,Timeout,25,Form
LOG00039997,APP0039997,None,0,Final Approval
LOG00039998,APP0039998,None,0,KYC
LOG00039999,APP0039999,None,0,Final Approval
LOG00040000,APP0040000,None,0,Final Approval
LOG00040001,APP0040001,None,0,Final Approval
LOG00040002,APP0040002,None,0,Final Approval
LOG00040003,APP0040003,None,0,Final Approval
LOG00040004,APP0040004,API Failure,20,Form
LOG00040005,APP0040005,API Failure,14,Final Approval
LOG00040006,APP0040006,None,0,KYC
LOG00040007,APP0040007,Timeout,10,Form
LOG00040008,APP0040008,None,0,Final Approval
LOG00040009,APP0040009,None,0,Form
LOG00040010,APP0040010,Timeout,10,Document Upload
LOG00040011,APP0040011,Timeout,23,Form
LOG00040012,APP0040012,Upload Error,59,Document Upload
LOG00040013,APP0040013,None,0,Final Approval
LOG00040014,APP0040014,None,0,Final Approval
LOG00040015,APP0040015,None,0,Document Upload
LOG00040016,APP0040016,None,0,Final Approval
LOG00040017,APP0040017,None,0,Final Approval
LOG00040018,APP0040018,Upload Error,2,Document Upload
LOG00040019,APP0040019,None,0,Final Approval
LOG00040020,APP0040020,None,0,Form
LOG00040021,APP0040021,None,0,Final Approval
LOG00040022,APP0040022,None,0,Document Upload
LOG00040023,APP0040023,None,0,KYC
LOG00040024,APP0040024,None,0,Final Approval
LOG00040025,APP0040025,None,0,Final Approval
LOG00040026,APP0040026,None,0,Final Approval
LOG00040027,APP0040027,None,0,Final Approval
LOG00040028,APP0040028,None,0,Final Approval
LOG00040029,APP0040029,Upload Error,40,KYC
LOG00040030,APP0040030,None,0,Final Approval
LOG00040031,APP0040031,None,0,Final Approval
LOG00040032,APP0040032,None,0,Final Approval
LOG00040033,APP0040033,Timeout,29,Form
LOG00040034,APP0040034,API Failure,49,Final Approval
LOG00040035,APP0040035,None,0,Final Approval
LOG00040036,APP0040036,None,0,Form
LOG00040037,APP0040037,API Failure,2,Form
LOG00040038,APP0040038,Timeout,51,Form
LOG00040039,APP0040039,None,0,KYC
LOG00040040,APP0040040,None,0,Document Upload
LOG00040041,APP0040041,Timeout,23,KYC
LOG00040042,APP0040042,None,0,Form
LOG00040043,APP0040043,None,0,Final Approval
LOG00040044,APP0040044,Upload Error,41,Document Upload
LOG00040045,APP0040045,None,0,Final Approval
LOG00040046,APP0040046,None,0,KYC
LOG00040047,APP0040047,None,0,Final Approval
LOG00040048,APP0040048,None,0,Final Approval
LOG00040049,APP0040049,None,0,Final Approval
