Customer_ID,Age,Gender,Location,Occupation,Income_Band,Risk_Segment
CUST0041141,35,Female,Cardiff,Employed - Full Time,Medium,High
CUST0041142,42,Male,Glasgow,Employed - Full Time,Low,Medium
CUST0041143,32,Male,Manchester,Employed - Full Time,Medium,Medium
CUST0041144,43,Female,Newcastle,Employed - Full Time,Medium,Low
CUST0041145,54,Male,London,Employed - Full Time,Medium,Medium
CUST0041146,21,Male,London,Employed - Part Time,High,Medium
CUST0041147,43,Female,Manchester,Self-Employed,Medium,High
CUST0041148,43,Male,Belfast,Employed - Full Time,Low,Low
CUST0041149,32,Male,Southampton,Employed - Part Time,Medium,Low
CUST0041150,62,Female,London,Employed - Full Time,Medium,Low
CUST0041151,47,Female,London,Employed - Full Time,High,Low
CUST0041152,19,Male,Birmingham,Employed - Full Time,Low,Low
CUST0041153,19,Female,Glasgow,Self-Employed,Medium,Low
CUST0041154,43,Female,Glasgow,Unemployed,Low,High
CUST0041155,32,Male,Manchester,Employed - Full Time,Medium,Low
CUST0041156,30,Female,Coventry,Employed - Full Time,High,Medium
CUST0041157,36,Male,Belfast,Employed - Full Time,Medium,Low
CUST0041158,43,Male,Newcastle,Retired,Medium,Medium
CUST0041159,28,Male,London,Employed - Full Time,Medium,Low
CUST0041160,23,Female,Edinburgh,Unemployed,Medium,High
CUST0041161,35,Other/Prefer not to say,London,Employed - Full Time,High,Medium
CUST0041162,33,Female,London,Employed - Part Time,Medium,Low
CUST0041163,43,Female,Bristol,Employed - Full Time,Medium,Medium
CUST0041164,26,Female,Leeds,Employed - Full Time,Low,Low
CUST0041165,38,Male,Liverpool,Employed - Full Time,Low,Low
CUST0041166,54,Female,Newcastle,Employed - Full Time,High,Medium
CUST0041167,29,Female,London,Self-Employed,Medium,Low
CUST0041168,45,Female,Sheffield,Employed - Part Time,High,Low
CUST0041169,45,Male,London,Employed - Full Time,Medium,Medium
CUST0041170,32,Other/Prefer not to say,London,Employed - Full Time,Medium,Low
CUST0041171,38,Male,Glasgow,Employed - Full Time,Low,Low
CUST0041172,23,Male,Nottingham,Employed - Full Time,Medium,Low
CUST0041173,30,Female,London,Retired,Medium,Medium
CUST0041174,35,Male,London,Employed - Full Time,Low,Medium
CUST0041175,64,Female,Cardiff,Employed - Full Time,High,Medium
CUST0041176,34,Female,Bristol,Employed - Full Time,Low,Low
CUST0041177,22,Female,London,Employed - Full Time,High,Medium
CUST0041178,36,Male,Edinburgh,Employed - Full Time,Low,Medium
CUST0041179,42,Female,London,Self-Employed,High,Medium
CUST0041180,34,Male,Liverpool,Employed - Part Time,High,Low
CUST0041181,72,Male,London,Self-Employed,Medium,Medium
CUST0041182,34,Female,Birmingham,Employed - Full Time,Medium,Medium
CUST0041183,57,Male,London,Employed - Full Time,Low,Medium
CUST0041184,35,Female,Birmingham,Unemployed,Low,Low
CUST0041185,23,Male,Leicester,Employed - Full Time,Medium,High
CUST0041186,60,Male,London,Unemployed,High,Low
CUST0041187,39,Female,Glasgow,Self-Employed,Low,Medium
CUST0041188,41,Female,London,Employed - Full Time,Medium,Low
CUST0041189,36,Male,London,Student,Medium,Low
CUST0041190,25,Male,Bristol,Student,Low,Medium
CUST0041191,43,Male,London,Student,Medium,Medium
CUST0041192,38,Male,Southampton,Unemployed,Low,Low
CUST0041193,52,Male,London,Retired,Low,Medium
CUST0041194,32,Female,London,Unemployed,Low,Medium
CUST0041195,52,Female,London,Retired,Medium,Low
CUST0041196,73,Female,Birmingham,Self-Employed,Medium,Low
CUST0041197,69,Male,Birmingham,Self-Employed,Low,Medium
CUST0041198,25,Male,London,Employed - Full Time,High,Medium
CUST0041199,47,Male,Bristol,Employed - Full Time,Low,Medium
CUST0041200,36,Male,Coventry,Employed - Full Time,Low,Low
CUST0041201,45,Female,London,Student,Low,Low
CUST0041202,42,Female,London,Employed - Full Time,Medium,Medium
CUST0041203,32,Male,London,Self-Employed,Low,Medium
CUST0041204,35,Male,London,Employed - Full Time,Low,Low
CUST0041205,42,Male,Leeds,Retired,High,Medium
CUST0041206,42,Female,Birmingham,Unemployed,High,Medium
CUST0041207,39,Other/Prefer not to say,Edinburgh,Employed - Full Time,Medium,High
CUST0041208,30,Female,Leicester,Employed - Full Time,Medium,Medium
CUST0041209,27,Female,Coventry,Employed - Full Time,Low,Low
CUST0041210,47,Male,Coventry,Employed - Full Time,Medium,Medium
CUST0041211,61,Female,Bristol,Employed - Full Time,Low,Medium
CUST0041212,34,Female,Manchester,Employed - Full Time,Medium,Low
CUST0041213,52,Female,Leicester,Employed - Part Time,Medium,Medium
CUST0041214,30,Male,Manchester,Employed - Part Time,Medium,Low
CUST0041215,46,Female,London,Retired,Medium,Medium
CUST0041216,22,Male,Bristol,Employed - Full Time,Low,Low
CUST0041217,36,Female,Birmingham,Student,Medium,High
CUST0041218,63,Other/Prefer not to say,Coventry,Student,Medium,Medium
CUST0041219,28,Female,Glasgow,Retired,Low,Low
CUST0041220,53,Female,London,Employed - Full Time,Medium,Low
CUST0041221,28,Female,London,Employed - Full Time,Medium,Low
CUST0041222,26,Female,Leicester,Retired,High,High
CUST0041223,30,Female,Nottingham,Employed - Full Time,Medium,Low
CUST0041224,34,Male,Birmingham,Self-Employed,Low,Medium
CUST0041225,20,Male,Leeds,Self-Employed,Medium,High
CUST0041226,50,Female,Liverpool,Student,Medium,Low
CUST0041227,45,Female,London,Unemployed,Low,Low
CUST0041228,75,Male,Liverpool,Employed - Full Time,Low,Medium
CUST0041229,24,Female,Glasgow,Employed - Full Time,Low,High
CUST0041230,60,Male,Southampton,Employed - Full Time,High,Medium
CUST0041231,23,Male,Birmingham,Employed - Full Time,Medium,Low
CUST0041232,66,Male,Leicester,Self-Employed,Medium,Low
CUST0041233,73,Male,Manchester,Self-Employed,High,Low
CUST0041234,73,Female,Glasgow,Unemployed,High,Low
CUST0041235,30,Female,Cardiff,Employed - Full Time,Medium,Low
CUST0041236,52,Female,Birmingham,Self-Employed,Low,Low
CUST0041237,44,Male,Leeds,Self-Employed,Low,Medium
CUST0041238,32,Female,Belfast,Employed - Full Time,Low,High
CUST0041239,35,Male,London,Student,Medium,Low
CUST0041240,27,Male,London,Employed - Full Time,Medium,Low
CUST0041241,39,Male,Birmingham,Self-Employed,High,Low
CUST0041242,44,Female,Newcastle,Self-Employed,Low,Low
CUST0041243,79,Male,Manchester,Unemployed,Medium,Medium
CUST0041244,42,Male,Leicester,Employed - Full Time,Medium,Medium
CUST0041245,34,Male,London,Student,Medium,High
CUST0041246,19,Female,Edinburgh,Employed - Part Time,High,Low
CUST0041247,36,Female,Belfast,Retired,Low,Medium
CUST0041248,21,Male,Manchester,Employed - Full Time,Low,Low
CUST0041249,43,Male,London,Employed - Full Time,Low,Low
CUST0041250,20,Male,Birmingham,Self-Employed,Medium,Medium
CUST0041251,57,Female,Liverpool,Employed - Full Time,Medium,Low
CUST0041252,39,Female,Leeds,Student,Medium,Low
CUST0041253,35,Female,Glasgow,Self-Employed,Medium,Medium
CUST0041254,76,Female,Coventry,Employed - Full Time,Low,Low
CUST0041255,30,Female,Birmingham,Employed - Full Time,Medium,Medium
CUST0041256,61,Female,Manchester,Employed - Full Time,High,Low
CUST0041257,24,Male,London,Student,Medium,Medium
CUST0041258,24,Male,London,Employed - Full Time,High,Medium
CUST0041259,25,Female,Glasgow,Self-Employed,Low,Medium
CUST0041260,61,Male,Birmingham,Employed - Full Time,Low,Medium
CUST0041261,28,Male,Leeds,Self-Employed,Medium,Low
CUST0041262,44,Female,Glasgow,Employed - Full Time,Low,Medium
CUST0041263,46,Male,Bristol,Employed - Full Time,Medium,Low
CUST0041264,39,Female,Manchester,Employed - Full Time,Medium,Medium
CUST0041265,35,Female,Nottingham,Employed - Part Time,Low,Low
CUST0041266,31,Male,Leicester,Employed - Full Time,High,Low
CUST0041267,54,Male,London,Employed - Full Time,High,High
CUST0041268,59,Male,Leeds,Employed - Part Time,Low,Low
CUST0041269,28,Female,Manchester,Employed - Full Time,Medium,Low
CUST0041270,25,Male,Glasgow,Self-Employed,Medium,Medium
CUST0041271,35,Female,Bristol,Employed - Part Time,Low,Low
CUST0041272,34,Male,Cardiff,Student,High,Medium
CUST0041273,27,Female,Manchester,Employed - Full Time,Low,Low
CUST0041274,38,Male,Belfast,Student,Low,Medium
CUST0041275,56,Female,Belfast,Employed - Full Time,Medium,Low
CUST0041276,41,Male,Birmingham,Employed - Full Time,Medium,High
CUST0041277,29,Male,Nottingham,Employed - Part Time,Low,Low
CUST0041278,27,Female,Liverpool,Student,Low,Low
CUST0041279,23,Male,London,Employed - Full Time,Medium,Low
CUST0041280,39,Female,Belfast,Unemployed,Low,Low
CUST0041281,19,Female,Edinburgh,Unemployed,High,Low
CUST0041282,42,Female,Coventry,Employed - Full Time,High,Low
CUST0041283,37,Female,London,Employed - Full Time,Low,Low
CUST0041284,31,Male,Edinburgh,Employed - Full Time,Low,Medium
CUST0041285,42,Female,Edinburgh,Employed - Full Time,Medium,Low
CUST0041286,58,Male,Bristol,Employed - Full Time,Medium,Medium
CUST0041287,25,Female,Glasgow,Self-Employed,Medium,Low
CUST0041288,61,Male,Cardiff,Retired,Medium,High
CUST0041289,32,Female,Birmingham,Student,High,Low
CUST0041290,64,Male,Nottingham,Employed - Full Time,High,Medium
CUST0041291,76,Male,Bristol,Employed - Part Time,Medium,Low
CUST0041292,32,Male,Bristol,Self-Employed,Low,Medium
CUST0041293,19,Male,London,Employed - Full Time,Medium,High
CUST0041294,60,Female,Birmingham,Unemployed,Medium,Low
CUST0041295,72,Female,Bristol,Self-Employed,Medium,Low
CUST0041296,47,Female,Leeds,Employed - Full Time,Medium,Medium
CUST0041297,28,Female,London,Student,Medium,Low
CUST0041298,72,Male,Leeds,Employed - Full Time,Medium,Low
CUST0041299,59,Male,Newcastle,Employed - Full Time,Medium,Low
CUST0041300,77,Male,London,Unemployed,Low,Low
CUST0041301,34,Female,Manchester,Retired,High,Medium
CUST0041302,28,Female,London,Employed - Full Time,Low,Medium
CUST0041303,43,Female,Birmingham,Employed - Full Time,Medium,Medium
CUST0041304,30,Female,Leicester,Employed - Full Time,Medium,Medium
CUST0041305,41,Male,Cardiff,Employed - Part Time,High,Low
CUST0041306,21,Female,London,Retired,Medium,Medium
CUST0041307,24,Female,London,Employed - Full Time,Medium,Low
CUST0041308,62,Male,Birmingham,Employed - Full Time,Medium,Medium
CUST0041309,42,Male,London,Employed - Full Time,Medium,Low
CUST0041310,20,Female,Edinburgh,Student,High,Low
CUST0041311,33,Female,Birmingham,Employed - Full Time,Medium,Medium
CUST0041312,35,Female,Newcastle,Self-Employed,High,Low
CUST0041313,40,Female,Edinburgh,Employed - Part Time,Medium,Low
CUST0041314,19,Male,Belfast,Self-Employed,Medium,Low
CUST0041315,50,Male,London,Employed - Full Time,High,Medium
CUST0041316,31,Female,Liverpool,Employed - Full Time,Medium,Medium
CUST0041317,41,Male,Bristol,Self-Employed,High,Medium
CUST0041318,25,Female,Belfast,Retired,Medium,Low
CUST0041319,38,Female,Bristol,Employed - Full Time,Medium,Low
CUST0041320,39,Female,Leicester,Employed - Full Time,Medium,Low
CUST0041321,22,Female,London,Employed - Full Time,Low,Low
CUST0041322,31,Male,Birmingham,Employed - Part Time,Medium,Low
CUST0041323,32,Female,Birmingham,Unemployed,Medium,High
CUST0041324,49,Male,Leicester,Employed - Full Time,Low,Medium
CUST0041325,28,Male,London,Employed - Part Time,Low,Medium
CUST0041326,19,Male,London,Student,Medium,Low
CUST0041327,36,Female,Edinburgh,Employed - Part Time,Low,Medium
CUST0041328,36,Female,Leeds,Employed - Full Time,Medium,Medium
CUST0041329,27,Male,London,Employed - Full Time,High,Low
CUST0041330,32,Female,London,Unemployed,Low,Low
CUST0041331,38,Female,Edinburgh,Employed - Full Time,Low,High
CUST0041332,40,Female,Manchester,Unemployed,High,Low
CUST0041333,33,Male,Southampton,Employed - Full Time,High,Medium
CUST0041334,51,Male,Leicester,Student,Medium,Low
CUST0041335,27,Male,London,Employed - Part Time,Medium,Low
CUST0041336,35,Female,London,Employed - Part Time,Low,Medium
CUST0041337,60,Female,Leicester,Employed - Full Time,Medium,Low
CUST0041338,18,Male,Manchester,Self-Employed,Medium,Low
CUST0041339,20,Female,Edinburgh,Unemployed,Medium,Low
CUST0041340,26,Female,London,Employed - Full Time,High,Low
CUST0041341,52,Male,Bristol,Self-Employed,Medium,Medium
CUST0041342,28,Male,Sheffield,Self-Employed,High,Medium
CUST0041343,44,Female,London,Employed - Full Time,Medium,Low
CUST0041344,34,Male,Manchester,Employed - Full Time,High,Low
CUST0041345,58,Female,Sheffield,Employed - Part Time,High,Low
CUST0041346,51,Female,Coventry,Employed - Full Time,Medium,High
CUST0041347,33,Male,London,Employed - Full Time,Medium,Medium
CUST0041348,71,Male,Edinburgh,Employed - Part Time,Low,Medium
CUST0041349,75,Male,Leicester,Employed - Full Time,Low,Low
CUST0041350,42,Female,Liverpool,Employed - Full Time,Low,Medium
CUST0041351,29,Male,Newcastle,Self-Employed,Low,Medium
CUST0041352,42,Male,Leeds,Employed - Full Time,Low,Medium
CUST0041353,69,Male,Glasgow,Employed - Full Time,High,Low
CUST0041354,69,Female,Bristol,Employed - Full Time,Low,Medium
CUST0041355,45,Female,London,Employed - Part Time,Low,High
CUST0041356,39,Other/Prefer not to say,London,Employed - Full Time,Medium,Medium
CUST0041357,23,Male,London,Employed - Part Time,Medium,Medium
CUST0041358,22,Male,London,Self-Employed,Low,Medium
CUST0041359,43,Male,Birmingham,Unemployed,Medium,Low
CUST0041360,72,Female,London,Employed - Part Time,High,High
CUST0041361,51,Female,London,Student,Medium,Medium
CUST0041362,78,Male,Birmingham,Employed - Full Time,High,Low
CUST0041363,29,Male,Leeds,Employed - Full Time,Low,Low
CUST0041364,36,Other/Prefer not to say,London,Retired,Medium,Low
CUST0041365,72,Male,Liverpool,Student,Medium,Medium
CUST0041366,19,Male,Birmingham,Employed - Full Time,Low,Medium
CUST0041367,37,Male,Manchester,Employed - Full Time,High,Low
CUST0041368,24,Male,Southampton,Employed - Full Time,Medium,Medium
CUST0041369,33,Male,London,Employed - Full Time,Medium,Medium
CUST0041370,28,Female,Leeds,Employed - Part Time,Low,Low
CUST0041371,76,Female,Newcastle,Employed - Full Time,Low,Low
CUST0041372,34,Male,London,Employed - Full Time,Medium,Medium
CUST0041373,76,Female,Bristol,Employed - Full Time,Medium,Low
CUST0041374,59,Female,Manchester,Employed - Full Time,Low,Medium
CUST0041375,42,Male,Liverpool,Employed - Full Time,Low,Low
CUST0041376,21,Female,Glasgow,Employed - Full Time,Low,Low
CUST0041377,23,Female,Birmingham,Employed - Full Time,High,Low
CUST0041378,34,Female,Liverpool,Student,Medium,Low
CUST0041379,35,Male,Belfast,Employed - Full Time,Low,Low
CUST0041380,37,Female,Cardiff,Employed - Full Time,Medium,High
CUST0041381,47,Female,London,Unemployed,Medium,Medium
CUST0041382,35,Male,Liverpool,Self-Employed,Low,Low
CUST0041383,43,Male,Leeds,Self-Employed,High,Medium
CUST0041384,35,Female,London,Employed - Part Time,High,Medium
CUST0041385,29,Female,Belfast,Employed - Part Time,Medium,Medium
CUST0041386,28,Female,London,Employed - Part Time,Low,Low
CUST0041387,29,Male,London,Employed - Full Time,Medium,Low
CUST0041388,25,Male,Nottingham,Employed - Full Time,Low,Low
CUST0041389,42,Male,London,Employed - Full Time,Medium,High
CUST0041390,22,Female,Manchester,Student,Medium,Medium
CUST0041391,33,Male,London,Self-Employed,Low,Medium
CUST0041392,35,Female,London,Student,Medium,Medium
CUST0041393,33,Male,Birmingham,Employed - Full Time,Low,Low
CUST0041394,42,Male,Glasgow,Unemployed,Medium,Low
CUST0041395,48,Female,Leicester,Self-Employed,Low,Medium
CUST0041396,18,Female,Edinburgh,Employed - Full Time,High,Low
CUST0041397,48,Male,Birmingham,Student,Medium,Low
CUST0041398,24,Male,London,Employed - Full Time,Low,Low
CUST0041399,33,Male,Leicester,Unemployed,Low,Medium
CUST0041400,23,Male,Leicester,Student,High,High
CUST0041401,19,Male,Leicester,Employed - Full Time,Low,Low
CUST0041402,36,Male,Manchester,Self-Employed,Low,Medium
CUST0041403,75,Female,Liverpool,Retired,Medium,High
CUST0041404,43,Female,London,Retired,Medium,Medium
CUST0041405,31,Male,London,Student,Low,Medium
CUST0041406,33,Male,Birmingham,Employed - Full Time,Low,Low
CUST0041407,75,Female,Liverpool,Employed - Full Time,Medium,Low
CUST0041408,29,Male,London,Unemployed,Low,Low
CUST0041409,26,Female,Newcastle,Unemployed,Medium,Low
CUST0041410,19,Male,London,Employed - Full Time,Low,Medium
CUST0041411,41,Female,Belfast,Employed - Full Time,Medium,Medium
CUST0041412,74,Male,Coventry,Retired,Medium,Medium
CUST0041413,35,Female,Birmingham,Student,Medium,Medium
CUST0041414,40,Female,Liverpool,Employed - Part Time,Medium,Medium
CUST0041415,42,Male,London,Student,Medium,Medium
CUST0041416,32,Male,London,Retired,Low,Low
CUST0041417,27,Female,Sheffield,Employed - Full Time,Medium,High
CUST0041418,32,Female,Sheffield,Employed - Part Time,Low,Low
CUST0041419,60,Male,London,Retired,Low,Low
CUST0041420,33,Female,Cardiff,Unemployed,Medium,Low
CUST0041421,21,Male,Leeds,Employed - Full Time,Low,Low
CUST0041422,35,Female,London,Unemployed,High,High
CUST0041423,44,Male,London,Employed - Full Time,High,Low
CUST0041424,47,Female,Manchester,Employed - Full Time,Low,Low
CUST0041425,30,Male,Cardiff,Employed - Full Time,Medium,Low
CUST0041426,26,Male,London,Student,Medium,Low
CUST0041427,23,Other/Prefer not to say,Glasgow,Employed - Full Time,Medium,Low
CUST0041428,33,Female,Glasgow,Employed - Full Time,Medium,Low
CUST0041429,40,Male,London,Unemployed,Low,Low
CUST0041430,31,Female,Glasgow,Employed - Full Time,Medium,Low
CUST0041431,43,Male,London,Employed - Part Time,High,Medium
CUST0041432,23,Male,Birmingham,Employed - Full Time,Medium,Medium
CUST0041433,62,Female,Manchester,Employed - Full Time,Medium,Low
CUST0041434,44,Male,London,Retired,High,Medium
CUST0041435,19,Female,Bristol,Employed - Full Time,Medium,Medium
CUST0041436,25,Male,London,Employed - Full Time,High,Medium
CUST0041437,26,Male,London,Self-Employed,Low,Medium
CUST0041438,54,Female,Coventry,Self-Employed,Medium,Medium
CUST0041439,45,Male,Belfast,Employed - Full Time,Medium,Medium
CUST0041440,31,Male,Bristol,Employed - Full Time,Medium,Low
CUST0041441,51,Female,Liverpool,Employed - Full Time,Medium,Low
CUST0041442,31,Male,Newcastle,Employed - Full Time,Low,Medium
CUST0041443,29,Male,Birmingham,Unemployed,Low,Low
CUST0041444,56,Male,Newcastle,Student,High,High
CUST0041445,25,Male,Coventry,Unemployed,Low,Medium
CUST0041446,38,Male,Bristol,Employed - Part Time,Low,Low
CUST0041447,40,Female,London,Unemployed,Low,Low
CUST0041448,31,Female,Bristol,Self-Employed,Medium,Low
CUST0041449,24,Male,Edinburgh,Unemployed,Medium,Low
CUST0041450,24,Female,Manchester,Employed - Full Time,Medium,Medium
CUST0041451,55,Female,London,Unemployed,Low,Medium
CUST0041452,27,Female,Belfast,Employed - Part Time,Low,High
CUST0041453,23,Male,London,Employed - Full Time,High,Low
CUST0041454,27,Male,Edinburgh,Employed - Full Time,Medium,Low
CUST0041455,44,Female,Birmingham,Employed - Part Time,Medium,Low
CUST0041456,45,Male,London,Student,Medium,Low
CUST0041457,51,Male,Southampton,Employed - Full Time,High,Low
CUST0041458,69,Male,London,Employed - Full Time,Medium,Low
CUST0041459,57,Female,Birmingham,Employed - Part Time,High,Low
CUST0041460,34,Female,London,Employed - Full Time,Medium,Medium
CUST0041461,63,Male,Manchester,Employed - Full Time,High,Low
CUST0041462,23,Male,London,Employed - Full Time,Low,Low
CUST0041463,27,Female,Birmingham,Self-Employed,Low,Medium
